Time [s], II
26.36,0.13477
26.368,0.16992
26.376,0.16602
26.384,0.20508
26.392,0.16016
26.4,0.13086
26.408,0.16016
26.416,0.17969
26.424,0.13086
26.432,0.125
26.44,0.20117
26.448,0.22461
26.456,0.24609
26.464,0.40039
26.472,0.69922
26.48,0.85938
26.488,0.75
26.496,0.56055
26.504,0.4043
26.512,0.28516
26.52,0.16016
26.528,0.13086
26.536,0.19531
26.544,0.21094
26.552,0.11523
26.56,0.085938
26.568,0.14453
26.576,0.13086
26.584,0.14062
26.592,0.12109
26.6,0.17969
26.608,0.14062
26.616,0.13477
26.624,0.17578
26.632,0.14453
26.64,0.21094
26.648,0.16016
26.656,0.14453
26.664,0.15625
26.672,0.20117
26.68,0.19531
26.688,0.21094
26.696,0.20117
26.704,0.25586
26.712,0.2207
26.72,0.20508
26.728,0.19531
26.736,0.26562
26.744,0.29492
26.752,0.27539
26.76,0.33008
26.768,0.38477
26.776,0.33008
26.784,0.33594
26.792,0.34961
26.8,0.38086
26.808,0.3457
26.816,0.35938
26.824,0.31055
26.832,0.26953
26.84,0.29102
26.848,0.25977
26.856,0.24609
26.864,0.25
26.872,0.25977
26.88,0.2207
26.888,0.21484
26.896,0.16992
26.904,0.16602
26.912,0.15625
26.92,0.21094
26.928,0.22461
26.936,0.16602
26.944,0.14453
26.952,0.17578
26.96,0.20508
26.968,0.19531
26.976,0.16992
26.984,0.18555
26.992,0.13477
27,0.19531
27.008,0.21094
27.016,0.25
27.024,0.2793
27.032,0.30469
27.04,0.33984
27.048,0.29492
27.056,0.28516
27.064,0.30078
27.072,0.26953
27.08,0.29492
27.088,0.23047
27.096,0.20508
27.104,0.2207
27.112,0.16602
27.12,0.20117
27.128,0.18945
27.136,0.20508
27.144,0.16016
27.152,0.17578
27.16,0.15625
27.168,0.17578
27.176,0.13086
27.184,0.17969
27.192,0.17578
27.2,0.20117
27.208,0.22461
27.216,0.16992
27.224,0.19531
27.232,0.18555
27.24,0.24023
27.248,0.49414
27.256,0.81445
27.264,0.93945
27.272,0.75
27.28,0.57031
27.288,0.39062
27.296,0.24023
27.304,0.16016
27.312,0.14453
27.32,0.17969
27.328,0.17969
27.336,0.16016
27.344,0.13086
27.352,0.15625
27.36,0.11133
27.368,0.15625
27.376,0.16602
27.384,0.13477
27.392,0.16602
27.4,0.15625
27.408,0.16992
27.416,0.16602
27.424,0.16016
27.432,0.17578
27.44,0.15039
27.448,0.16016
27.456,0.17969
27.464,0.18945
27.472,0.20508
27.48,0.19531
27.488,0.21484
27.496,0.25
27.504,0.23047
27.512,0.25586
27.52,0.27539
27.528,0.25977
27.536,0.29492
27.544,0.30469
27.552,0.33594
27.56,0.31055
27.568,0.31445
27.576,0.33984
27.584,0.35547
27.592,0.32031
27.6,0.34961
27.608,0.35938
27.616,0.30078
27.624,0.25586
27.632,0.24023
27.64,0.26562
27.648,0.23438
27.656,0.18555
27.664,0.20117
27.672,0.21094
27.68,0.15625
27.688,0.14062
27.696,0.16992
27.704,0.17578
27.712,0.18945
27.72,0.16016
27.728,0.17969
27.736,0.18555
27.744,0.17969
27.752,0.20508
27.76,0.20117
27.768,0.2207
27.776,0.21094
27.784,0.21484
27.792,0.19531
27.8,0.24609
27.808,0.22461
27.816,0.26562
27.824,0.33008
27.832,0.3457
27.84,0.30078
27.848,0.32031
27.856,0.31055
27.864,0.27539
27.872,0.31055
27.88,0.25
27.888,0.25586
27.896,0.23438
27.904,0.25586
27.912,0.17969
27.92,0.18945
27.928,0.17969
27.936,0.18945
27.944,0.20117
27.952,0.23047
27.96,0.18555
27.968,0.17578
27.976,0.16602
27.984,0.17578
27.992,0.17578
28,0.20508
28.008,0.23438
28.016,0.21094
28.024,0.29102
28.032,0.31445
28.04,0.5957
28.048,0.87891
28.056,0.98438
28.064,0.83984
28.072,0.6543
28.08,0.51953
28.088,0.3457
28.096,0.17578
28.104,0.24609
28.112,0.27539
28.12,0.16992
28.128,0.15625
28.136,0.14453
28.144,0.16016
28.152,0.16602
28.16,0.11523
28.168,0.14062
28.176,0.12109
28.184,0.16016
28.192,0.15039
28.2,0.18945
28.208,0.16602
28.216,0.20508
28.224,0.13086
28.232,0.16016
28.24,0.17969
28.248,0.16016
28.256,0.17578
28.264,0.18945
28.272,0.21094
28.28,0.23047
28.288,0.21094
28.296,0.18945
28.304,0.23047
28.312,0.22461
28.32,0.25977
28.328,0.21484
28.336,0.29102
28.344,0.29492
28.352,0.32031
28.36,0.34961
28.368,0.32422
28.376,0.35938
28.384,0.38086
28.392,0.34961
28.4,0.33984
28.408,0.30078
28.416,0.29492
28.424,0.33984
28.432,0.26953
28.44,0.21094
28.448,0.2207
28.456,0.16016
28.464,0.18555
28.472,0.20117
28.48,0.19531
28.488,0.20117
28.496,0.17969
28.504,0.18555
28.512,0.21094
28.52,0.23047
28.528,0.16016
28.536,0.16992
28.544,0.22461
28.552,0.17969
28.56,0.17578
28.568,0.20508
28.576,0.18945
28.584,0.17969
28.592,0.25
28.6,0.24023
28.608,0.26562
28.616,0.25977
28.624,0.30469
28.632,0.31445
28.64,0.30078
28.648,0.32031
28.656,0.30469
28.664,0.3457
28.672,0.23438
28.68,0.24609
28.688,0.21094
28.696,0.18945
28.704,0.16992
28.712,0.15039
28.72,0.16016
28.728,0.17969
28.736,0.16602
28.744,0.15625
28.752,0.18555
28.76,0.16016
28.768,0.14062
28.776,0.15625
28.784,0.16602
28.792,0.16016
28.8,0.19531
28.808,0.19531
28.816,0.25977
28.824,0.23438
28.832,0.48047
28.84,0.84375
28.848,0.91992
28.856,0.74414
28.864,0.58398
28.872,0.40039
28.88,0.25586
28.888,0.16016
28.896,0.17969
28.904,0.17578
28.912,0.16016
28.92,0.13477
28.928,0.11523
28.936,0.089844
28.944,0.089844
28.952,0.089844
28.96,0.125
28.968,0.12109
28.976,0.14062
28.984,0.15039
28.992,0.12109
29,0.16602
29.008,0.125
29.016,0.11133
29.024,0.125
29.032,0.11133
29.04,0.13477
29.048,0.19531
29.056,0.20117
29.064,0.15625
29.072,0.17969
29.08,0.20117
29.088,0.21094
29.096,0.20508
29.104,0.19531
29.112,0.25
29.12,0.29492
29.128,0.24023
29.136,0.2793
29.144,0.29492
29.152,0.31055
29.16,0.32422
29.168,0.31055
29.176,0.33984
29.184,0.31055
29.192,0.25586
29.2,0.28516
29.208,0.30078
29.216,0.23047
29.224,0.20117
29.232,0.17578
29.24,0.21484
29.248,0.23047
29.256,0.17969
29.264,0.16992
29.272,0.15039
29.28,0.14453
29.288,0.13086
29.296,0.17578
29.304,0.13086
29.312,0.17578
29.32,0.18555
29.328,0.20508
29.336,0.11523
29.344,0.14453
29.352,0.17969
29.36,0.21094
29.368,0.21484
29.376,0.22461
29.384,0.17969
29.392,0.20117
29.4,0.23047
29.408,0.24023
29.416,0.25586
29.424,0.30469
29.432,0.32422
29.44,0.32031
29.448,0.28516
29.456,0.25586
29.464,0.23438
29.472,0.25586
29.48,0.19531
29.488,0.19531
29.496,0.16016
29.504,0.16602
29.512,0.17969
29.52,0.13477
29.528,0.19531
29.536,0.21484
29.544,0.13477
29.552,0.14453
29.56,0.14453
29.568,0.16016
29.576,0.18555
29.584,0.20508
29.592,0.15625
29.6,0.13477
29.608,0.18555
29.616,0.21094
29.624,0.26953
29.632,0.50586
29.64,0.78906
29.648,0.875
29.656,0.68945
29.664,0.51562
29.672,0.33594
29.68,0.18945
29.688,0.15039
29.696,0.18555
29.704,0.18945
29.712,0.17578
29.72,0.14062
29.728,0.089844
29.736,0.12109
29.744,0.11133
29.752,0.13477
29.76,0.14453
29.768,0.15625
29.776,0.13086
29.784,0.14062
29.792,0.15625
29.8,0.16016
29.808,0.11523
29.816,0.11133
29.824,0.2207
29.832,0.14062
29.84,0.11133
29.848,0.16602
29.856,0.18555
29.864,0.20508
29.872,0.2207
29.88,0.20117
29.888,0.19531
29.896,0.25977
29.904,0.26562
29.912,0.24609
29.92,0.26953
29.928,0.25
29.936,0.30078
29.944,0.33984
29.952,0.35938
29.96,0.36523
29.968,0.32031
29.976,0.31445
29.984,0.33008
29.992,0.31055
30,0.28516
30.008,0.25586
30.016,0.27539
30.024,0.24023
30.032,0.24609
30.04,0.2207
30.048,0.16602
30.056,0.15625
30.064,0.17969
30.072,0.15625
30.08,0.16016
30.088,0.15039
30.096,0.15625
30.104,0.17969
30.112,0.16016
30.12,0.16992
30.128,0.18555
30.136,0.13477
30.144,0.20117
30.152,0.14062
30.16,0.17969
30.168,0.20508
30.176,0.17969
30.184,0.17578
30.192,0.25586
30.2,0.22461
30.208,0.20508
30.216,0.25586
30.224,0.29492
30.232,0.31445
30.24,0.2793
30.248,0.25586
30.256,0.27539
30.264,0.24609
30.272,0.26562
30.28,0.19531
30.288,0.14453
30.296,0.16992
30.304,0.16016
30.312,0.12109
30.32,0.13086
30.328,0.15625
30.336,0.16602
30.344,0.17578
30.352,0.14062
30.36,0.16016
30.368,0.16602
30.376,0.125
30.384,0.21484
30.392,0.2207
30.4,0.17578
30.408,0.20508
30.416,0.20117
30.424,0.2793
30.432,0.61914
30.44,0.84961
30.448,0.86914
30.456,0.57031
30.464,0.48047
30.472,0.32031
30.48,0.16992
30.488,0.11133
30.496,0.21094
30.504,0.23047
30.512,0.14453
30.52,0.17969
30.528,0.080078
30.536,0.11133
30.544,0.099609
30.552,0.14453
30.56,0.13086
30.568,0.11523
30.576,0.14453
30.584,0.17578
30.592,0.11133
30.6,0.16992
30.608,0.13477
30.616,0.15039
30.624,0.17969
30.632,0.16016
30.64,0.14062
30.648,0.13086
30.656,0.23047
30.664,0.20117
30.672,0.20508
30.68,0.17969
30.688,0.25586
30.696,0.22461
30.704,0.25977
30.712,0.28516
30.72,0.27539
30.728,0.30469
30.736,0.30078
30.744,0.35938
30.752,0.36523
30.76,0.31445
30.768,0.35547
30.776,0.3457
30.784,0.34961
30.792,0.33594
30.8,0.27539
30.808,0.25
30.816,0.25977
30.824,0.23438
30.832,0.17969
30.84,0.20117
30.848,0.2207
30.856,0.17969
30.864,0.17578
30.872,0.16602
30.88,0.17969
30.888,0.20117
30.896,0.16602
30.904,0.17578
30.912,0.16602
30.92,0.19531
30.928,0.17578
30.936,0.20117
30.944,0.21094
30.952,0.18945
30.96,0.20117
30.968,0.18945
30.976,0.24609
30.984,0.25977
30.992,0.20508
31,0.21094
31.008,0.24609
31.016,0.29492
31.024,0.30078
31.032,0.30469
31.04,0.33008
31.048,0.3457
31.056,0.25586
31.064,0.28516
31.072,0.23047
31.08,0.21484
31.088,0.17578
31.096,0.14453
31.104,0.19531
31.112,0.20508
31.12,0.16992
31.128,0.20117
31.136,0.15625
31.144,0.15039
31.152,0.17578
31.16,0.17969
31.168,0.21484
31.176,0.16016
31.184,0.18555
31.192,0.17578
31.2,0.20508
31.208,0.22461
31.216,0.30078
31.224,0.38477
31.232,0.68945
31.24,0.97461
31.248,1.0254
31.256,0.76953
31.264,0.59961
31.272,0.44531
31.28,0.31055
31.288,0.18945
31.296,0.16992
31.304,0.18555
31.312,0.125
31.32,0.11133
31.328,0.15039
31.336,0.16992
31.344,0.11133
31.352,0.13477
31.36,0.13086
31.368,0.14062
31.376,0.099609
31.384,0.11133
31.392,0.15039
31.4,0.12109
31.408,0.11133
31.416,0.15625
31.424,0.16992
31.432,0.18945
31.44,0.16016
31.448,0.17969
31.456,0.17578
31.464,0.16602
31.472,0.20508
31.48,0.15625
31.488,0.16992
31.496,0.23047
31.504,0.25
31.512,0.20117
31.52,0.25977
31.528,0.24023
31.536,0.25977
31.544,0.25
31.552,0.29492
31.56,0.32031
31.568,0.35938
31.576,0.33008
31.584,0.2793
31.592,0.27539
31.6,0.29102
31.608,0.27539
31.616,0.25586
31.624,0.20117
31.632,0.19531
31.64,0.22461
31.648,0.17969
31.656,0.16992
31.664,0.17578
31.672,0.16992
31.68,0.16016
31.688,0.18555
31.696,0.12109
31.704,0.15039
31.712,0.17578
31.72,0.15625
31.728,0.15039
31.736,0.16992
31.744,0.16016
31.752,0.21484
31.76,0.21484
31.768,0.23047
31.776,0.14062
31.784,0.22461
31.792,0.17969
31.8,0.22461
31.808,0.23047
31.816,0.20117
31.824,0.26562
31.832,0.33984
31.84,0.2793
31.848,0.26562
31.856,0.30469
31.864,0.32422
31.872,0.24023
31.88,0.25
31.888,0.21094
31.896,0.18555
31.904,0.24023
31.912,0.19531
31.92,0.20508
31.928,0.16992
31.936,0.14062
31.944,0.16016
31.952,0.15625
31.96,0.16016
31.968,0.15625
31.976,0.15039
31.984,0.18945
31.992,0.14453
32,0.15039
32.008,0.19531
32.016,0.23438
32.024,0.17578
32.032,0.2207
32.04,0.41992
32.048,0.73047
32.056,0.88477
32.064,0.76562
32.072,0.60547
32.08,0.43555
32.088,0.2793
32.096,0.11133
32.104,0.076172
32.112,0.16992
32.12,0.18555
32.128,0.14453
32.136,0.13086
32.144,0.12109
32.152,0.14062
32.16,0.15625
32.168,0.13086
32.176,0.16016
32.184,0.12109
32.192,0.15625
32.2,0.14062
32.208,0.16016
32.216,0.15625
32.224,0.125
32.232,0.15039
32.24,0.16602
32.248,0.18945
32.256,0.16016
32.264,0.18555
32.272,0.21094
32.28,0.18555
32.288,0.19531
32.296,0.18555
32.304,0.24023
32.312,0.25977
32.32,0.28516
32.328,0.26562
32.336,0.28516
32.344,0.28516
32.352,0.29102
32.36,0.32422
32.368,0.3457
32.376,0.32422
32.384,0.375
32.392,0.32031
32.4,0.33984
32.408,0.30469
32.416,0.27539
32.424,0.24609
32.432,0.26562
32.44,0.23047
32.448,0.21484
32.456,0.20117
32.464,0.17969
32.472,0.19531
32.48,0.16602
32.488,0.17969
32.496,0.16602
32.504,0.16992
32.512,0.12109
32.52,0.18945
32.528,0.21094
32.536,0.18555
32.544,0.18945
32.552,0.15625
32.56,0.20117
32.568,0.16602
32.576,0.23047
32.584,0.17969
32.592,0.18555
32.6,0.16016
32.608,0.21094
32.616,0.23438
32.624,0.21484
32.632,0.22461
32.64,0.26562
32.648,0.29102
32.656,0.26953
32.664,0.31445
32.672,0.32031
32.68,0.30078
32.688,0.29102
32.696,0.26953
32.704,0.22461
32.712,0.17969
32.72,0.16016
32.728,0.21094
32.736,0.17578
32.744,0.16016
32.752,0.19531
32.76,0.20117
32.768,0.17969
32.776,0.16602
32.784,0.125
32.792,0.16602
32.8,0.17578
32.808,0.16992
32.816,0.16016
32.824,0.24023
32.832,0.19531
32.84,0.20117
32.848,0.2207
32.856,0.39062
32.864,0.69922
32.872,0.84961
32.88,0.73047
32.888,0.53516
32.896,0.4043
32.904,0.27539
32.912,0.16602
32.92,0.13477
32.928,0.17969
32.936,0.17578
32.944,0.15625
32.952,0.13477
32.96,0.15625
32.968,0.13086
32.976,0.16602
32.984,0.20508
32.992,0.11133
33,0.089844
33.008,0.13477
33.016,0.13477
33.024,0.16016
33.032,0.14453
33.04,0.18555
33.048,0.16016
33.056,0.16016
33.064,0.17969
33.072,0.19531
33.08,0.15625
33.088,0.19531
33.096,0.25
33.104,0.20117
33.112,0.23047
33.12,0.24023
33.128,0.26562
33.136,0.29492
33.144,0.27539
33.152,0.27539
33.16,0.32031
33.168,0.33008
33.176,0.33984
33.184,0.30078
33.192,0.32422
33.2,0.375
33.208,0.38477
33.216,0.30469
33.224,0.28516
33.232,0.31055
33.24,0.26562
33.248,0.22461
33.256,0.20508
33.264,0.24609
33.272,0.18555
33.28,0.17578
33.288,0.18555
33.296,0.20117
33.304,0.16602
33.312,0.16016
33.32,0.15625
33.328,0.18555
33.336,0.16016
33.344,0.15039
33.352,0.18945
33.36,0.19531
33.368,0.18945
33.376,0.20117
33.384,0.20508
33.392,0.17969
33.4,0.20508
33.408,0.17969
33.416,0.23047
33.424,0.24023
33.432,0.18945
33.44,0.24023
33.448,0.25586
33.456,0.25586
33.464,0.28516
33.472,0.31055
33.48,0.33008
33.488,0.30078
33.496,0.26953
33.504,0.26953
33.512,0.2793
33.52,0.24609
33.528,0.20117
33.536,0.18945
33.544,0.2207
33.552,0.16016
33.56,0.16992
33.568,0.17969
33.576,0.17578
33.584,0.13086
33.592,0.15625
33.6,0.16602
33.608,0.18555
33.616,0.15039
33.624,0.19531
33.632,0.18555
33.64,0.17578
33.648,0.22461
33.656,0.20508
33.664,0.21094
33.672,0.41602
33.68,0.75977
33.688,0.86523
33.696,0.75977
33.704,0.5957
33.712,0.4043
33.72,0.24609
33.728,0.11523
33.736,0.085938
33.744,0.18555
33.752,0.20508
33.76,0.16602
33.768,0.17578
33.776,0.13086
33.784,0.11133
33.792,0.13477
33.8,0.16016
33.808,0.125
33.816,0.11133
33.824,0.14453
33.832,0.13477
33.84,0.16992
33.848,0.17578
33.856,0.15039
33.864,0.14453
33.872,0.16016
33.88,0.17578
33.888,0.18945
33.896,0.20508
33.904,0.2207
33.912,0.16016
33.92,0.19531
33.928,0.25
33.936,0.28516
33.944,0.25977
33.952,0.2207
33.96,0.30078
33.968,0.26953
33.976,0.29492
33.984,0.31055
33.992,0.37109
34,0.32031
34.008,0.30469
34.016,0.33008
34.024,0.34961
34.032,0.33594
34.04,0.3457
34.048,0.26562
34.056,0.25
34.064,0.23438
34.072,0.24609
34.08,0.21094
34.088,0.2207
34.096,0.16016
34.104,0.18945
34.112,0.19531
34.12,0.15625
34.128,0.18555
34.136,0.20117
34.144,0.16992
34.152,0.17578
34.16,0.20117
34.168,0.15039
34.176,0.13477
34.184,0.17969
34.192,0.17578
34.2,0.19531
34.208,0.23047
34.216,0.25586
34.224,0.16016
34.232,0.18555
34.24,0.19531
34.248,0.22461
34.256,0.24609
34.264,0.25586
34.272,0.30469
34.28,0.32031
34.288,0.31055
34.296,0.27539
34.304,0.29492
34.312,0.26953
34.32,0.23047
34.328,0.2207
34.336,0.21094
34.344,0.24609
34.352,0.16992
34.36,0.14062
34.368,0.18945
34.376,0.19531
34.384,0.15625
34.392,0.13086
34.4,0.15039
34.408,0.18945
34.416,0.16602
34.424,0.15039
34.432,0.18555
34.44,0.17578
34.448,0.14453
34.456,0.13477
34.464,0.24609
34.472,0.24023
34.48,0.33984
34.488,0.68945
34.496,0.86914
34.504,0.82031
34.512,0.70508
34.52,0.55078
34.528,0.38086
34.536,0.24023
34.544,0.19531
34.552,0.25586
34.56,0.18555
34.568,0.17578
34.576,0.13477
34.584,0.13086
34.592,0.14062
34.6,0.16992
34.608,0.13477
34.616,0.13086
34.624,0.13086
34.632,0.13477
34.64,0.11133
34.648,0.16016
34.656,0.14453
34.664,0.17969
34.672,0.16602
34.68,0.14062
34.688,0.16016
34.696,0.14453
34.704,0.17578
34.712,0.19531
34.72,0.18945
34.728,0.23438
34.736,0.18555
34.744,0.21094
34.752,0.25977
34.76,0.24609
34.768,0.23047
34.776,0.26953
34.784,0.29102
34.792,0.33008
34.8,0.25586
34.808,0.27539
34.816,0.33008
34.824,0.39453
34.832,0.34961
34.84,0.30078
34.848,0.2793
34.856,0.26562
34.864,0.27539
34.872,0.2207
34.88,0.20508
34.888,0.25586
34.896,0.18555
34.904,0.17969
34.912,0.2207
34.92,0.20117
34.928,0.16992
34.936,0.16992
34.944,0.15625
34.952,0.16992
34.96,0.16992
34.968,0.16016
34.976,0.15625
34.984,0.17969
34.992,0.18945
35,0.20508
35.008,0.17969
35.016,0.20117
35.024,0.20117
35.032,0.19531
35.04,0.22461
35.048,0.24023
35.056,0.18945
35.064,0.17969
35.072,0.22461
35.08,0.30469
35.088,0.32031
35.096,0.2793
35.104,0.25977
35.112,0.30078
35.12,0.2793
35.128,0.26953
35.136,0.25586
35.144,0.29102
35.152,0.2207
35.16,0.21094
35.168,0.16992
35.176,0.18945
35.184,0.19531
35.192,0.15625
35.2,0.21484
35.208,0.22461
35.216,0.15625
35.224,0.13477
35.232,0.16016
35.24,0.13086
35.248,0.15039
35.256,0.16992
35.264,0.17969
35.272,0.17578
35.28,0.2207
35.288,0.19531
35.296,0.2793
35.304,0.56445
35.312,0.86914
35.32,0.95508
35.328,0.81055
35.336,0.62891
35.344,0.43945
35.352,0.31055
35.36,0.19531
35.368,0.13086
35.376,0.16602
35.384,0.15625
35.392,0.16992
35.4,0.10547
35.408,0.064453
35.416,0.125
35.424,0.095703
35.432,0.089844
35.44,0.13086
35.448,0.076172
35.456,0.060547
35.464,0.15625
35.472,0.11523
35.48,0.13086
35.488,0.089844
35.496,0.125
35.504,0.14453
35.512,0.14062
35.52,0.17969
35.528,0.15039
35.536,0.15625
35.544,0.15039
35.552,0.18945
35.56,0.20508
35.568,0.20117
35.576,0.22461
35.584,0.21094
35.592,0.22461
35.6,0.27539
35.608,0.29492
35.616,0.30469
35.624,0.31055
35.632,0.27539
35.64,0.30469
35.648,0.33008
35.656,0.29492
35.664,0.28516
35.672,0.31055
35.68,0.25586
35.688,0.27539
35.696,0.2793
35.704,0.20117
35.712,0.17969
35.72,0.17969
35.728,0.19531
35.736,0.20508
35.744,0.16992
35.752,0.17969
35.76,0.16602
35.768,0.17969
35.776,0.17969
35.784,0.16016
35.792,0.16992
35.8,0.17969
35.808,0.15039
35.816,0.22461
35.824,0.21094
35.832,0.2207
35.84,0.15039
35.848,0.14453
35.856,0.20117
35.864,0.20508
35.872,0.19531
35.88,0.23438
35.888,0.18555
35.896,0.16992
35.904,0.18945
35.912,0.21484
35.92,0.22461
35.928,0.21484
35.936,0.25977
35.944,0.29102
35.952,0.30469
35.96,0.32422
35.968,0.28516
35.976,0.33008
35.984,0.31445
35.992,0.24609
36,0.18555
36.008,0.22461
36.016,0.22461
36.024,0.20508
36.032,0.16602
36.04,0.17578
36.048,0.18945
36.056,0.20508
36.064,0.16016
36.072,0.16016
36.08,0.14453
36.088,0.19531
36.096,0.14453
36.104,0.17969
36.112,0.16992
36.12,0.14062
36.128,0.18555
36.136,0.23438
36.144,0.20117
36.152,0.26562
36.16,0.54492
36.168,0.81055
36.176,0.85938
36.184,0.69531
36.192,0.50586
36.2,0.33008
36.208,0.21484
36.216,0.13477
36.224,0.15625
36.232,0.21484
36.24,0.16992
36.248,0.14062
36.256,0.10547
36.264,0.099609
36.272,0.14453
36.28,0.17578
36.288,0.12109
36.296,0.15039
36.304,0.125
36.312,0.15039
36.32,0.14062
36.328,0.15625
36.336,0.16016
36.344,0.13086
36.352,0.17969
36.36,0.15625
36.368,0.16992
36.376,0.19531
36.384,0.16016
36.392,0.20508
36.4,0.22461
36.408,0.19531
36.416,0.21484
36.424,0.24609
36.432,0.22461
36.44,0.23438
36.448,0.26562
36.456,0.30469
36.464,0.30078
36.472,0.29492
36.48,0.33008
36.488,0.35547
36.496,0.31055
36.504,0.28516
36.512,0.33984
36.52,0.33008
36.528,0.28516
36.536,0.26953
36.544,0.23438
36.552,0.21484
36.56,0.20508
36.568,0.21484
36.576,0.16992
36.584,0.18945
36.592,0.17969
36.6,0.20117
36.608,0.15039
36.616,0.16602
36.624,0.17969
36.632,0.15039
36.64,0.13477
36.648,0.17578
36.656,0.16016
36.664,0.20508
36.672,0.18555
36.68,0.17969
36.688,0.20117
36.696,0.18555
36.704,0.19531
36.712,0.17578
36.72,0.21094
36.728,0.18555
36.736,0.16602
36.744,0.20508
36.752,0.23438
36.76,0.2793
36.768,0.24609
36.776,0.25586
36.784,0.29492
36.792,0.27539
36.8,0.30469
36.808,0.25586
36.816,0.25977
36.824,0.24023
36.832,0.23438
36.84,0.22461
36.848,0.18945
36.856,0.16602
36.864,0.2207
36.872,0.16992
36.88,0.12109
36.888,0.16016
36.896,0.16992
36.904,0.15625
36.912,0.16992
36.92,0.16602
36.928,0.17578
36.936,0.17969
36.944,0.16016
36.952,0.18555
36.96,0.16992
36.968,0.19531
36.976,0.25
36.984,0.29102
36.992,0.56055
37,0.80469
37.008,0.85547
37.016,0.625
37.024,0.5
37.032,0.35547
37.04,0.2207
37.048,0.13086
37.056,0.17578
37.064,0.21094
37.072,0.16602
37.08,0.17969
37.088,0.14062
37.096,0.13086
37.104,0.099609
37.112,0.14062
37.12,0.16992
37.128,0.13477
37.136,0.13477
37.144,0.14062
37.152,0.13086
37.16,0.15625
37.168,0.17969
37.176,0.18555
37.184,0.14062
37.192,0.13086
37.2,0.17578
37.208,0.20508
37.216,0.18555
37.224,0.20508
37.232,0.19531
37.24,0.17969
37.248,0.23438
37.256,0.26562
37.264,0.25
37.272,0.30078
37.28,0.25586
37.288,0.24609
37.296,0.31445
37.304,0.31055
37.312,0.34961
37.32,0.29492
37.328,0.36523
37.336,0.33594
37.344,0.32031
37.352,0.33984
37.36,0.26562
37.368,0.25
37.376,0.23047
37.384,0.24609
37.392,0.21094
37.4,0.18555
37.408,0.17969
37.416,0.18555
37.424,0.15625
37.432,0.15039
37.44,0.17578
37.448,0.17969
37.456,0.13477
37.464,0.16602
37.472,0.18555
37.48,0.17969
37.488,0.20508
37.496,0.14453
37.504,0.20117
37.512,0.20508
37.52,0.16016
37.528,0.20508
37.536,0.18555
37.544,0.17969
37.552,0.17969
37.56,0.2207
37.568,0.18555
37.576,0.17969
37.584,0.17969
37.592,0.24023
37.6,0.23438
37.608,0.25977
37.616,0.23438
37.624,0.32422
37.632,0.34961
37.64,0.29492
37.648,0.30469
37.656,0.25977
37.664,0.22461
37.672,0.19531
37.68,0.16992
37.688,0.16602
37.696,0.20117
37.704,0.23047
37.712,0.12109
37.72,0.11133
37.728,0.18555
37.736,0.15039
37.744,0.16016
37.752,0.15039
37.76,0.16016
37.768,0.17578
37.776,0.17969
37.784,0.16602
37.792,0.15039
37.8,0.19531
37.808,0.2207
37.816,0.23047
37.824,0.33594
37.832,0.69922
37.84,0.83398
37.848,0.84375
37.856,0.60547
37.864,0.46094
37.872,0.27539
37.88,0.14453
37.888,0.085938
37.896,0.14062
37.904,0.15625
37.912,0.11133
37.92,0.13477
37.928,0.099609
37.936,0.14062
37.944,0.16016
37.952,0.13477
37.96,0.14062
37.968,0.099609
37.976,0.12109
37.984,0.125
37.992,0.16016
38,0.15625
38.008,0.16016
38.016,0.13086
38.024,0.125
38.032,0.16016
38.04,0.16992
38.048,0.14453
38.056,0.13086
38.064,0.18945
38.072,0.18945
38.08,0.17969
38.088,0.20117
38.096,0.25
38.104,0.24023
38.112,0.29102
38.12,0.26953
38.128,0.25586
38.136,0.25586
38.144,0.28516
38.152,0.33008
38.16,0.34961
38.168,0.33008
38.176,0.32031
38.184,0.32422
38.192,0.29492
38.2,0.23438
38.208,0.2207
38.216,0.27539
38.224,0.21094
38.232,0.22461
38.24,0.17578
38.248,0.20117
38.256,0.24023
38.264,0.20508
38.272,0.16602
38.28,0.20508
38.288,0.16016
38.296,0.14453
38.304,0.16602
38.312,0.18945
38.32,0.15625
38.328,0.15039
38.336,0.19531
38.344,0.16992
38.352,0.2207
38.36,0.17969
38.368,0.18555
38.376,0.21094
38.384,0.18555
38.392,0.21094
38.4,0.20508
38.408,0.27539
38.416,0.2793
38.424,0.25977
38.432,0.32422
38.44,0.3457
38.448,0.25
38.456,0.23438
38.464,0.25586
38.472,0.2793
38.48,0.23047
38.488,0.20508
38.496,0.18945
38.504,0.21484
38.512,0.14453
38.52,0.17969
38.528,0.19531
38.536,0.15625
38.544,0.16602
38.552,0.14453
38.56,0.17578
38.568,0.15039
38.576,0.16016
38.584,0.14453
38.592,0.16992
38.6,0.20117
38.608,0.17578
38.616,0.25
38.624,0.26953
38.632,0.48438
38.64,0.7793
38.648,0.94922
38.656,0.95508
38.664,0.6543
38.672,0.57422
38.68,0.38477
38.688,0.23047
38.696,0.20117
38.704,0.16016
38.712,0.16602
38.72,0.099609
38.728,0.14453
38.736,0.13086
38.744,0.11133
38.752,0.13086
38.76,0.11133
38.768,0.099609
38.776,0.095703
38.784,0.13086
38.792,0.14062
38.8,0.099609
38.808,0.14062
38.816,0.13086
38.824,0.14453
38.832,0.16016
38.84,0.13086
38.848,0.18555
