Time [s], II
28.424,0.060547
28.432,0.070312
28.44,0.064453
28.448,0.070312
28.456,0.050781
28.464,0.060547
28.472,0.035156
28.48,0.025391
28.488,0.019531
28.496,0.0097656
28.504,0
28.512,-0.0097656
28.52,-0.025391
28.528,-0.019531
28.536,-0.035156
28.544,-0.029297
28.552,-0.048828
28.56,-0.035156
28.568,-0.039062
28.576,-0.029297
28.584,-0.048828
28.592,-0.035156
28.6,-0.048828
28.608,-0.035156
28.616,-0.044922
28.624,-0.048828
28.632,-0.035156
28.64,-0.048828
28.648,-0.025391
28.656,-0.0039062
28.664,0.015625
28.672,0.025391
28.68,0.035156
28.688,0.019531
28.696,0.0097656
28.704,0
28.712,0.019531
28.72,0.015625
28.728,-0.0097656
28.736,-0.058594
28.744,-0.074219
28.752,-0.083984
28.76,-0.074219
28.768,-0.089844
28.776,-0.074219
28.784,-0.09375
28.792,-0.080078
28.8,-0.089844
28.808,-0.048828
28.816,0.0058594
28.824,0.076172
28.832,-0.039062
28.84,-0.14453
28.848,-0.20508
28.856,-0.32422
28.864,-0.35352
28.872,-0.1543
28.88,-0.099609
28.888,-0.083984
28.896,-0.070312
28.904,-0.064453
28.912,-0.048828
28.92,-0.054688
28.928,-0.044922
28.936,-0.048828
28.944,-0.039062
28.952,-0.039062
28.96,-0.025391
28.968,-0.029297
28.976,-0.019531
28.984,-0.019531
28.992,-0.0039062
29,-0.019531
29.008,-0.013672
29.016,-0.0097656
29.024,0.0058594
29.032,0.015625
29.04,0.0097656
29.048,0.025391
29.056,0.019531
29.064,0.041016
29.072,0.035156
29.08,0.050781
29.088,0.044922
29.096,0.054688
29.104,0.044922
29.112,0.050781
29.12,0.025391
29.128,0.03125
29.136,0.015625
29.144,0.015625
29.152,-0.0039062
29.16,0
29.168,-0.025391
29.176,-0.025391
29.184,-0.035156
29.192,-0.025391
29.2,-0.035156
29.208,-0.029297
29.216,-0.025391
29.224,-0.039062
29.232,-0.029297
29.24,-0.035156
29.248,-0.025391
29.256,-0.035156
29.264,-0.025391
29.272,-0.035156
29.28,-0.019531
29.288,-0.025391
29.296,0
29.304,0.015625
29.312,0.035156
29.32,0.03125
29.328,0.019531
29.336,0.019531
29.344,0.015625
29.352,0
29.36,0.019531
29.368,0.0058594
29.376,-0.029297
29.384,-0.070312
29.392,-0.074219
29.4,-0.080078
29.408,-0.074219
29.416,-0.083984
29.424,-0.089844
29.432,-0.074219
29.44,-0.089844
29.448,-0.074219
29.456,-0.029297
29.464,0.054688
29.472,0.070312
29.48,-0.09375
29.488,-0.20898
29.496,-0.29883
29.504,-0.35938
29.512,-0.19922
29.52,-0.10352
29.528,-0.070312
29.536,-0.064453
29.544,-0.044922
29.552,-0.048828
29.56,-0.035156
29.568,-0.039062
29.576,-0.025391
29.584,-0.025391
29.592,-0.019531
29.6,-0.025391
29.608,-0.0097656
29.616,-0.013672
29.624,0
29.632,-0.0039062
29.64,0
29.648,0.0097656
29.656,0.0058594
29.664,0.015625
29.672,0.0097656
29.68,0.03125
29.688,0.035156
29.696,0.044922
29.704,0.035156
29.712,0.050781
29.72,0.044922
29.728,0.054688
29.736,0.050781
29.744,0.054688
29.752,0.044922
29.76,0.044922
29.768,0.025391
29.776,0.035156
29.784,0.019531
29.792,0.019531
29.8,0
29.808,0
29.816,-0.0097656
29.824,-0.013672
29.832,-0.0097656
29.84,-0.025391
29.848,-0.013672
29.856,-0.025391
29.864,-0.025391
29.872,-0.029297
29.88,-0.025391
29.888,-0.039062
29.896,-0.035156
29.904,-0.039062
29.912,-0.025391
29.92,-0.029297
29.928,-0.025391
29.936,-0.019531
29.944,0.015625
29.952,0.015625
29.96,0.044922
29.968,0.035156
29.976,0.041016
29.984,0.019531
29.992,0.019531
30,0.019531
30.008,0.03125
30.016,-0.0097656
30.024,-0.048828
30.032,-0.074219
30.04,-0.074219
30.048,-0.070312
30.056,-0.074219
30.064,-0.070312
30.072,-0.080078
30.08,-0.070312
30.088,-0.080078
30.096,-0.039062
30.104,0.0058594
30.112,0.080078
30.12,-0.029297
30.128,-0.14453
30.136,-0.22461
30.144,-0.31445
30.152,-0.34375
30.16,-0.12891
30.168,-0.083984
30.176,-0.058594
30.184,-0.064453
30.192,-0.044922
30.2,-0.039062
30.208,-0.029297
30.216,-0.035156
30.224,-0.029297
30.232,-0.025391
30.24,-0.029297
30.248,-0.019531
30.256,-0.025391
30.264,-0.013672
30.272,-0.025391
30.28,-0.0097656
30.288,-0.013672
30.296,0
30.304,-0.0097656
30.312,0.0058594
30.32,0.0097656
30.328,0.025391
30.336,0.019531
30.344,0.035156
30.352,0.041016
30.36,0.044922
30.368,0.041016
30.376,0.054688
30.384,0.044922
30.392,0.050781
30.4,0.041016
30.408,0.035156
30.416,0.019531
30.424,0.019531
30.432,0.0058594
30.44,0.0097656
30.448,-0.0097656
30.456,-0.013672
30.464,-0.0097656
30.472,-0.019531
30.48,-0.013672
30.488,-0.025391
30.496,-0.013672
30.504,-0.025391
30.512,-0.019531
30.52,-0.025391
30.528,-0.025391
30.536,-0.035156
30.544,-0.019531
30.552,-0.029297
30.56,-0.025391
30.568,-0.029297
30.576,-0.019531
30.584,-0.0039062
30.592,0.025391
30.6,0.019531
30.608,0.044922
30.616,0.03125
30.624,0.035156
30.632,0.0058594
30.64,0.015625
30.648,0.019531
30.656,0.015625
30.664,-0.035156
30.672,-0.070312
30.68,-0.080078
30.688,-0.083984
30.696,-0.074219
30.704,-0.089844
30.712,-0.080078
30.72,-0.089844
30.728,-0.080078
30.736,-0.089844
30.744,-0.019531
30.752,0.054688
30.76,0.089844
30.768,-0.074219
30.776,-0.19336
30.784,-0.27344
30.792,-0.33984
30.8,-0.22461
30.808,-0.099609
30.816,-0.070312
30.824,-0.048828
30.832,-0.058594
30.84,-0.039062
30.848,-0.029297
30.856,-0.035156
30.864,-0.025391
30.872,-0.035156
30.88,-0.025391
30.888,-0.039062
30.896,-0.025391
30.904,-0.019531
30.912,-0.0097656
30.92,-0.019531
30.928,-0.0039062
30.936,-0.0097656
30.944,0.0097656
30.952,0.0058594
30.96,0.03125
30.968,0.019531
30.976,0.035156
30.984,0.03125
30.992,0.050781
31,0.044922
31.008,0.054688
31.016,0.054688
31.024,0.060547
31.032,0.050781
31.04,0.054688
31.048,0.041016
31.056,0.035156
31.064,0.044922
31.072,0.019531
31.08,0.015625
31.088,0
31.096,-0.0039062
31.104,-0.0097656
31.112,-0.0039062
31.12,-0.025391
31.128,-0.025391
31.136,-0.035156
31.144,-0.025391
31.152,-0.039062
31.16,-0.025391
31.168,-0.029297
31.176,-0.025391
31.184,-0.039062
31.192,-0.029297
31.2,-0.048828
31.208,-0.035156
31.216,-0.039062
31.224,-0.013672
31.232,-0.0039062
31.24,0.015625
31.248,0.025391
31.256,0.035156
31.264,0.03125
31.272,0.019531
31.28,0.0097656
31.288,0.0058594
31.296,0.019531
31.304,-0.0039062
31.312,-0.048828
31.32,-0.074219
31.328,-0.080078
31.336,-0.089844
31.344,-0.080078
31.352,-0.09375
31.36,-0.083984
31.368,-0.089844
31.376,-0.074219
31.384,-0.054688
31.392,0.0097656
31.4,0.064453
31.408,-0.035156
31.416,-0.16016
31.424,-0.21875
31.432,-0.33008
31.44,-0.35352
31.448,-0.1543
31.456,-0.099609
31.464,-0.089844
31.472,-0.074219
31.48,-0.064453
31.488,-0.070312
31.496,-0.054688
31.504,-0.054688
31.512,-0.044922
31.52,-0.048828
31.528,-0.035156
31.536,-0.039062
31.544,-0.025391
31.552,-0.025391
31.56,-0.0039062
31.568,-0.0097656
31.576,0
31.584,-0.0039062
31.592,0.0097656
31.6,0.0097656
31.608,0.019531
31.616,0.025391
31.624,0.044922
31.632,0.035156
31.64,0.050781
31.648,0.044922
31.656,0.054688
31.664,0.044922
31.672,0.060547
31.68,0.064453
31.688,0.044922
31.696,0.054688
31.704,0.03125
31.712,0.019531
31.72,0.015625
31.728,0.019531
31.736,0
31.744,0.015625
31.752,0
31.76,-0.0097656
31.768,-0.013672
31.776,-0.019531
31.784,-0.025391
31.792,-0.0097656
31.8,-0.025391
31.808,-0.0097656
31.816,-0.019531
31.824,-0.019531
31.832,-0.025391
31.84,-0.013672
31.848,-0.0097656
31.856,-0.013672
31.864,0
31.872,0.0097656
31.88,0.019531
31.888,0.041016
31.896,0.044922
31.904,0.03125
31.912,0.044922
31.92,0.015625
31.928,0.03125
31.936,0.025391
31.944,0.044922
31.952,-0.029297
31.96,-0.048828
31.968,-0.054688
31.976,-0.048828
31.984,-0.070312
31.992,-0.064453
32,-0.074219
32.008,-0.054688
32.016,-0.070312
32.024,-0.013672
32.032,0.025391
32.04,0.095703
32.048,-0.013672
32.056,-0.10352
32.064,-0.1543
32.072,-0.25977
32.08,-0.30469
32.088,-0.14453
32.096,-0.080078
32.104,-0.044922
32.112,-0.039062
32.12,-0.048828
32.128,-0.0097656
32.136,-0.019531
32.144,-0.019531
32.152,-0.025391
32.16,-0.0097656
32.168,-0.025391
32.176,-0.013672
32.184,-0.0097656
32.192,0.0097656
32.2,0
32.208,0.019531
32.216,0
32.224,0.0097656
32.232,0
32.24,0.035156
32.248,0.019531
32.256,0.035156
32.264,0.044922
32.272,0.050781
32.28,0.060547
32.288,0.070312
32.296,0.054688
32.304,0.044922
32.312,0.064453
32.32,0.050781
32.328,0.060547
32.336,0.044922
32.344,0.03125
32.352,0.015625
32.36,0.019531
32.368,0.0097656
32.376,0.015625
32.384,0
32.392,0.0058594
32.4,0
32.408,0
32.416,-0.013672
32.424,-0.0039062
32.432,-0.025391
32.44,-0.019531
32.448,-0.025391
32.456,-0.019531
32.464,-0.025391
32.472,-0.025391
32.48,-0.035156
32.488,-0.039062
32.496,-0.029297
32.504,-0.039062
32.512,-0.013672
32.52,-0.0039062
32.528,0.015625
32.536,0.025391
32.544,0.015625
32.552,0.0058594
32.56,0
32.568,-0.0039062
32.576,0.015625
32.584,0.0058594
32.592,-0.035156
32.6,-0.080078
32.608,-0.083984
32.616,-0.09375
32.624,-0.083984
32.632,-0.099609
32.64,-0.09375
32.648,-0.10938
32.656,-0.10352
32.664,-0.089844
32.672,-0.044922
32.68,0.025391
32.688,0.044922
32.696,-0.089844
32.704,-0.16406
32.712,-0.24414
32.72,-0.33398
32.728,-0.23438
32.736,-0.13867
32.744,-0.09375
32.752,-0.089844
32.76,-0.074219
32.768,-0.070312
32.776,-0.054688
32.784,-0.058594
32.792,-0.044922
32.8,-0.048828
32.808,-0.039062
32.816,-0.048828
32.824,-0.029297
32.832,-0.029297
32.84,-0.019531
32.848,-0.019531
32.856,-0.0097656
32.864,-0.019531
32.872,-0.0097656
32.88,0
32.888,0.0058594
32.896,0.015625
32.904,0.019531
32.912,0.035156
32.92,0.041016
32.928,0.044922
32.936,0.050781
32.944,0.060547
32.952,0.050781
32.96,0.060547
32.968,0.044922
32.976,0.050781
32.984,0.025391
32.992,0.019531
33,0.015625
33.008,0.0097656
33.016,-0.0039062
33.024,-0.0097656
33.032,-0.025391
33.04,-0.019531
33.048,-0.025391
33.056,-0.025391
33.064,-0.025391
33.072,-0.025391
33.08,-0.029297
33.088,-0.035156
33.096,-0.013672
33.104,-0.025391
33.112,-0.013672
33.12,-0.025391
33.128,-0.025391
33.136,-0.029297
33.144,-0.0097656
33.152,0.0058594
33.16,0.03125
33.168,0.041016
33.176,0.044922
33.184,0.035156
33.192,0.025391
33.2,0.0058594
33.208,0.019531
33.216,0.019531
33.224,0.015625
33.232,-0.044922
33.24,-0.058594
33.248,-0.080078
33.256,-0.070312
33.264,-0.080078
33.272,-0.074219
33.28,-0.089844
33.288,-0.080078
33.296,-0.083984
33.304,-0.048828
33.312,-0.0039062
33.32,0.085938
33.328,-0.0097656
33.336,-0.125
33.344,-0.20508
33.352,-0.31836
33.36,-0.34961
33.368,-0.16406
33.376,-0.09375
33.384,-0.080078
33.392,-0.058594
33.4,-0.064453
33.408,-0.048828
33.416,-0.054688
33.424,-0.035156
33.432,-0.044922
33.44,-0.029297
33.448,-0.039062
33.456,-0.025391
33.464,-0.029297
33.472,-0.019531
33.48,-0.013672
33.488,-0.0097656
33.496,-0.0039062
33.504,-0.0097656
33.512,0
33.52,-0.0097656
33.528,0.0097656
33.536,0.015625
33.544,0.025391
33.552,0.019531
33.56,0.044922
33.568,0.041016
33.576,0.050781
33.584,0.044922
33.592,0.054688
33.6,0.044922
33.608,0.050781
33.616,0.03125
33.624,0.035156
33.632,0.015625
33.64,0.019531
33.648,0
33.656,0
33.664,-0.019531
33.672,-0.013672
33.68,-0.029297
33.688,-0.019531
33.696,-0.025391
33.704,-0.029297
33.712,-0.025391
33.72,-0.035156
33.728,-0.025391
33.736,-0.035156
33.744,-0.029297
33.752,-0.035156
33.76,-0.029297
33.768,-0.044922
33.776,-0.025391
33.784,-0.0097656
33.792,0.015625
33.8,0.019531
33.808,0.044922
33.816,0.03125
33.824,0.041016
33.832,0.015625
33.84,0.0097656
33.848,0.015625
33.856,0.019531
33.864,-0.0097656
33.872,-0.048828
33.88,-0.074219
33.888,-0.080078
33.896,-0.074219
33.904,-0.089844
33.912,-0.083984
33.92,-0.080078
33.928,-0.09375
33.936,-0.083984
33.944,-0.048828
33.952,0.019531
33.96,0.076172
33.968,-0.054688
33.976,-0.18359
33.984,-0.25977
33.992,-0.34375
34,-0.35938
34.008,-0.12891
34.016,-0.089844
34.024,-0.064453
34.032,-0.070312
34.04,-0.048828
34.048,-0.054688
34.056,-0.044922
34.064,-0.044922
34.072,-0.035156
34.08,-0.029297
34.088,-0.025391
34.096,-0.025391
34.104,-0.019531
34.112,-0.025391
34.12,-0.019531
34.128,-0.0097656
34.136,-0.013672
34.144,0
34.152,-0.0039062
34.16,0.0097656
34.168,0.0058594
34.176,0.019531
34.184,0.025391
34.192,0.044922
34.2,0.041016
34.208,0.054688
34.216,0.054688
34.224,0.060547
34.232,0.050781
34.24,0.054688
34.248,0.041016
34.256,0.044922
34.264,0.019531
34.272,0.019531
34.28,0
34.288,0.0058594
34.296,-0.0039062
34.304,-0.0097656
34.312,-0.019531
34.32,-0.025391
34.328,-0.019531
34.336,-0.035156
34.344,-0.025391
34.352,-0.035156
34.36,-0.029297
34.368,-0.039062
34.376,-0.029297
34.384,-0.039062
34.392,-0.035156
34.4,-0.039062
34.408,-0.029297
34.416,-0.035156
34.424,-0.0039062
34.432,0
34.44,0.025391
34.448,0.035156
34.456,0.03125
34.464,0.019531
34.472,0.0058594
34.48,0
34.488,0.019531
34.496,0.0097656
34.504,-0.029297
34.512,-0.074219
34.52,-0.080078
34.528,-0.089844
34.536,-0.080078
34.544,-0.074219
34.552,-0.083984
34.56,-0.080078
34.568,-0.09375
34.576,-0.058594
34.584,-0.019531
34.592,0.064453
34.6,0.070312
34.608,-0.099609
34.616,-0.21484
34.624,-0.29883
34.632,-0.34961
34.64,-0.18359
34.648,-0.099609
34.656,-0.058594
34.664,-0.064453
34.672,-0.044922
34.68,-0.048828
34.688,-0.035156
34.696,-0.029297
34.704,-0.035156
34.712,-0.025391
34.72,-0.013672
34.728,-0.0097656
34.736,-0.013672
34.744,-0.0039062
34.752,-0.019531
34.76,0
34.768,-0.0097656
34.776,0
34.784,0.0058594
34.792,0.019531
34.8,0.015625
34.808,0.025391
34.816,0.025391
34.824,0.035156
34.832,0.03125
34.84,0.044922
34.848,0.041016
34.856,0.044922
34.864,0.041016
34.872,0.044922
34.88,0.03125
34.888,0.03125
34.896,0.019531
34.904,0.019531
34.912,0
34.92,0.0058594
34.928,-0.0097656
34.936,-0.013672
34.944,-0.025391
34.952,-0.025391
34.96,-0.025391
34.968,-0.029297
34.976,-0.025391
34.984,-0.035156
34.992,-0.025391
35,-0.035156
35.008,-0.029297
35.016,-0.035156
35.024,-0.019531
35.032,-0.025391
35.04,-0.013672
35.048,-0.025391
35.056,-0.0039062
35.064,-0.0039062
35.072,0.019531
35.08,0.019531
35.088,0.035156
35.096,0.019531
35.104,0.015625
35.112,0
35.12,0.015625
35.128,0.0097656
35.136,-0.0097656
35.144,-0.058594
35.152,-0.074219
35.16,-0.083984
35.168,-0.089844
35.176,-0.083984
35.184,-0.089844
35.192,-0.080078
35.2,-0.099609
35.208,-0.09375
35.216,-0.058594
35.224,0.0097656
35.232,0.080078
35.24,-0.025391
35.248,-0.1543
35.256,-0.22461
35.264,-0.33984
35.272,-0.36328
35.28,-0.14844
35.288,-0.080078
35.296,-0.074219
35.304,-0.070312
35.312,-0.074219
35.32,-0.058594
35.328,-0.064453
35.336,-0.044922
35.344,-0.035156
35.352,-0.044922
35.36,-0.025391
35.368,-0.025391
35.376,-0.029297
35.384,-0.025391
35.392,-0.0097656
35.4,-0.013672
35.408,0
35.416,0
35.424,0
35.432,-0.0039062
35.44,0.025391
35.448,0.03125
35.456,0.019531
35.464,0.03125
35.472,0.064453
35.48,0.044922
35.488,0.054688
35.496,0.064453
35.504,0.070312
35.512,0.060547
35.52,0.050781
35.528,0.054688
35.536,0.035156
35.544,0.044922
35.552,0.03125
35.56,0.0097656
35.568,-0.0039062
35.576,0
35.584,-0.019531
35.592,-0.013672
35.6,-0.019531
35.608,-0.0097656
35.616,-0.029297
35.624,-0.013672
35.632,-0.035156
35.64,-0.025391
35.648,-0.029297
35.656,-0.013672
35.664,-0.029297
35.672,-0.025391
35.68,-0.029297
35.688,0.0058594
35.696,-0.0039062
35.704,0
35.712,0.019531
35.72,0.044922
35.728,0.025391
35.736,0.019531
35.744,0.019531
35.752,0.019531
35.76,0.025391
35.768,0.015625
35.776,-0.035156
35.784,-0.064453
35.792,-0.070312
35.8,-0.074219
35.808,-0.064453
35.816,-0.074219
35.824,-0.080078
35.832,-0.074219
35.84,-0.064453
35.848,-0.044922
35.856,0.0058594
35.864,0.085938
35.872,-0.0039062
35.88,-0.12891
35.888,-0.18359
35.896,-0.28516
35.904,-0.33008
35.912,-0.20508
35.92,-0.10352
35.928,-0.074219
35.936,-0.054688
35.944,-0.048828
35.952,-0.029297
35.96,-0.019531
35.968,-0.025391
35.976,-0.013672
35.984,-0.025391
35.992,-0.0097656
36,-0.013672
36.008,-0.0039062
36.016,0
36.024,0
36.032,0
36.04,0.0097656
36.048,0
36.056,0.019531
36.064,0.015625
36.072,0.025391
36.08,0.019531
36.088,0.041016
36.096,0.041016
36.104,0.050781
36.112,0.044922
36.12,0.054688
36.128,0.050781
36.136,0.050781
36.144,0.044922
36.152,0.041016
36.16,0.044922
36.168,0.019531
36.176,0.015625
36.184,0
36.192,0.0058594
36.2,-0.019531
36.208,-0.025391
36.216,-0.035156
36.224,-0.025391
36.232,-0.044922
36.24,-0.039062
36.248,-0.048828
36.256,-0.044922
36.264,-0.048828
36.272,-0.035156
36.28,-0.048828
36.288,-0.035156
36.296,-0.044922
36.304,-0.039062
36.312,-0.044922
36.32,-0.035156
36.328,-0.025391
36.336,0
36.344,0.0058594
36.352,0.03125
36.36,0.035156
36.368,0.019531
36.376,0.0097656
36.384,0
36.392,0.019531
36.4,0.015625
36.408,0.019531
36.416,-0.054688
36.424,-0.070312
36.432,-0.083984
36.44,-0.074219
36.448,-0.080078
36.456,-0.074219
36.464,-0.089844
36.472,-0.074219
36.48,-0.083984
36.488,-0.044922
36.496,0.0058594
36.504,0.089844
36.512,-0.035156
36.52,-0.13477
36.528,-0.20508
36.536,-0.31836
36.544,-0.34961
36.552,-0.14453
36.56,-0.09375
36.568,-0.070312
36.576,-0.058594
36.584,-0.064453
36.592,-0.048828
36.6,-0.054688
36.608,-0.039062
36.616,-0.044922
36.624,-0.025391
36.632,-0.029297
36.64,-0.019531
36.648,-0.019531
36.656,-0.0039062
36.664,-0.013672
36.672,-0.0039062
36.68,-0.019531
36.688,0
36.696,-0.0039062
36.704,0.019531
36.712,0.015625
36.72,0.025391
36.728,0.03125
36.736,0.025391
36.744,0.044922
36.752,0.041016
36.76,0.050781
36.768,0.044922
36.776,0.054688
36.784,0.044922
36.792,0.050781
36.8,0.03125
36.808,0.041016
36.816,0.015625
36.824,0.019531
36.832,-0.0039062
36.84,0
36.848,-0.025391
36.856,-0.013672
36.864,-0.025391
36.872,-0.019531
36.88,-0.025391
36.888,-0.025391
36.896,-0.039062
36.904,-0.025391
36.912,-0.039062
36.92,-0.035156
36.928,-0.044922
36.936,-0.035156
36.944,-0.029297
36.952,-0.035156
36.96,-0.025391
36.968,-0.0039062
36.976,0.0097656
36.984,0.0058594
36.992,0.035156
37,0.019531
37.008,0.0097656
37.016,0
37.024,0.015625
37.032,0.015625
37.04,0.019531
37.048,-0.054688
37.056,-0.074219
37.064,-0.083984
37.072,-0.074219
37.08,-0.089844
37.088,-0.083984
37.096,-0.09375
37.104,-0.080078
37.112,-0.089844
37.12,-0.044922
37.128,0
37.136,0.085938
37.144,-0.039062
37.152,-0.16016
37.16,-0.23438
37.168,-0.33398
37.176,-0.35352
37.184,-0.13477
37.192,-0.083984
37.2,-0.058594
37.208,-0.048828
37.216,-0.054688
37.224,-0.039062
37.232,-0.044922
37.24,-0.029297
37.248,-0.035156
37.256,-0.019531
37.264,-0.029297
37.272,-0.019531
37.28,-0.025391
37.288,-0.0097656
37.296,-0.013672
37.304,0.0097656
37.312,0
37.32,0.015625
37.328,0.015625
37.336,0.025391
37.344,0.03125
37.352,0.019531
37.36,0.035156
37.368,0.03125
37.376,0.050781
37.384,0.054688
37.392,0.060547
37.4,0.050781
37.408,0.070312
37.416,0.054688
37.424,0.060547
37.432,0.041016
37.44,0.035156
37.448,0.025391
37.456,0.035156
37.464,0.0097656
37.472,0.015625
37.48,-0.0097656
37.488,-0.0039062
37.496,-0.019531
37.504,-0.013672
37.512,-0.025391
37.52,-0.019531
37.528,-0.025391
37.536,-0.019531
37.544,-0.025391
37.552,-0.025391
37.56,-0.029297
37.568,-0.025391
37.576,-0.035156
37.584,-0.029297
37.592,-0.013672
37.6,0.0058594
37.608,0.019531
37.616,0.035156
37.624,0.044922
37.632,0.025391
37.64,0.041016
37.648,0.0097656
37.656,0.019531
37.664,0.015625
37.672,0.019531
37.68,-0.054688
37.688,-0.070312
37.696,-0.074219
37.704,-0.070312
37.712,-0.083984
37.72,-0.080078
37.728,-0.083984
37.736,-0.080078
37.744,-0.089844
37.752,-0.044922
37.76,-0.0039062
37.768,0.085938
37.776,-0.029297
37.784,-0.14844
37.792,-0.22461
37.8,-0.32422
37.808,-0.34375
37.816,-0.14453
37.824,-0.080078
37.832,-0.074219
37.84,-0.048828
37.848,-0.054688
37.856,-0.044922
37.864,-0.048828
37.872,-0.025391
37.88,-0.035156
37.888,-0.013672
37.896,-0.025391
37.904,-0.0097656
37.912,-0.0097656
37.92,0
37.928,-0.0039062
37.936,0.0058594
37.944,0
37.952,0.015625
37.96,0.0097656
37.968,0.019531
37.976,0.03125
37.984,0.025391
37.992,0.044922
38,0.035156
38.008,0.050781
38.016,0.044922
38.024,0.060547
38.032,0.044922
38.04,0.054688
38.048,0.044922
38.056,0.050781
38.064,0.025391
38.072,0.041016
38.08,0.019531
38.088,0.019531
38.096,-0.0039062
38.104,0
38.112,-0.025391
38.12,-0.013672
38.128,-0.035156
38.136,-0.019531
38.144,-0.035156
38.152,-0.025391
38.16,-0.035156
38.168,-0.025391
38.176,-0.035156
38.184,-0.019531
38.192,-0.029297
38.2,-0.035156
38.208,-0.025391
38.216,-0.039062
38.224,-0.013672
38.232,0.0058594
38.24,0.025391
38.248,0.019531
38.256,0.050781
38.264,0.03125
38.272,0.044922
38.28,0.0058594
38.288,0.025391
38.296,0.019531
38.304,0.0097656
38.312,-0.054688
38.32,-0.054688
38.328,-0.083984
38.336,-0.074219
38.344,-0.080078
38.352,-0.074219
38.36,-0.09375
38.368,-0.089844
38.376,-0.083984
38.384,-0.044922
38.392,0.0058594
38.4,0.089844
38.408,-0.035156
38.416,-0.14844
38.424,-0.21875
38.432,-0.32422
38.44,-0.34961
38.448,-0.14844
38.456,-0.074219
38.464,-0.070312
38.472,-0.054688
38.48,-0.064453
38.488,-0.039062
38.496,-0.044922
38.504,-0.025391
38.512,-0.025391
38.52,0
38.528,-0.0097656
38.536,-0.013672
38.544,-0.019531
38.552,0
38.56,-0.0039062
38.568,0.0058594
38.576,0
38.584,0.025391
38.592,0.015625
38.6,0.019531
38.608,0.03125
38.616,0.025391
38.624,0.044922
38.632,0.060547
38.64,0.070312
38.648,0.054688
38.656,0.076172
38.664,0.054688
38.672,0.070312
38.68,0.060547
38.688,0.070312
38.696,0.054688
38.704,0.050781
38.712,0.035156
38.72,0.041016
38.728,0.0097656
38.736,0.0058594
38.744,-0.0039062
38.752,0
38.76,-0.025391
38.768,-0.013672
38.776,-0.019531
38.784,-0.0039062
38.792,-0.013672
38.8,-0.025391
38.808,-0.035156
38.816,-0.025391
38.824,-0.025391
38.832,-0.025391
38.84,-0.029297
38.848,-0.035156
38.856,-0.0097656
38.864,0
38.872,0.03125
38.88,0.041016
38.888,0.044922
38.896,0.019531
38.904,0.03125
38.912,0.0097656
38.92,0.025391
38.928,0.019531
38.936,0.025391
38.944,-0.044922
38.952,-0.064453
38.96,-0.074219
38.968,-0.048828
38.976,-0.044922
38.984,-0.064453
38.992,-0.058594
39,-0.074219
39.008,-0.048828
39.016,-0.013672
39.024,0.035156
39.032,0.095703
39.04,-0.019531
39.048,-0.12891
39.056,-0.16992
39.064,-0.2793
39.072,-0.30469
39.08,-0.11914
39.088,-0.064453
39.096,-0.054688
39.104,-0.025391
39.112,-0.035156
39.12,-0.0097656
39.128,-0.025391
39.136,-0.019531
39.144,-0.029297
39.152,-0.025391
39.16,-0.019531
39.168,0
39.176,0.0097656
39.184,0.019531
39.192,0.025391
39.2,0.019531
39.208,0.03125
39.216,0.025391
39.224,0.044922
39.232,0.03125
39.24,0.044922
39.248,0.041016
39.256,0.054688
39.264,0.044922
39.272,0.060547
39.28,0.054688
39.288,0.064453
39.296,0.060547
39.304,0.070312
39.312,0.054688
39.32,0.060547
39.328,0.041016
39.336,0.041016
39.344,0.025391
39.352,0.019531
39.36,0
39.368,0
39.376,-0.019531
39.384,-0.013672
39.392,-0.029297
39.4,-0.035156
39.408,-0.029297
39.416,-0.044922
39.424,-0.035156
39.432,-0.048828
39.44,-0.025391
39.448,-0.039062
39.456,-0.035156
39.464,-0.048828
39.472,-0.035156
39.48,-0.048828
39.488,-0.035156
39.496,-0.029297
39.504,0
39.512,0.015625
39.52,0.025391
39.528,0.0097656
39.536,0.015625
39.544,-0.0097656
39.552,0.0097656
39.56,0.015625
39.568,0.015625
39.576,-0.048828
39.584,-0.074219
39.592,-0.089844
39.6,-0.080078
39.608,-0.089844
39.616,-0.083984
39.624,-0.080078
39.632,-0.083984
39.64,-0.074219
39.648,-0.080078
39.656,-0.0097656
39.664,0.076172
39.672,-0.0039062
39.68,-0.11914
39.688,-0.18359
39.696,-0.30469
39.704,-0.34375
39.712,-0.18945
39.72,-0.09375
39.728,-0.080078
39.736,-0.058594
39.744,-0.064453
39.752,-0.048828
39.76,-0.048828
39.768,-0.035156
39.776,-0.039062
39.784,-0.029297
39.792,-0.035156
39.8,-0.025391
39.808,-0.019531
39.816,-0.0097656
39.824,-0.0039062
39.832,-0.013672
39.84,0
39.848,-0.0039062
39.856,0.0097656
39.864,0
39.872,0.019531
39.88,0.025391
39.888,0.041016
39.896,0.03125
39.904,0.044922
39.912,0.044922
39.92,0.054688
39.928,0.044922
39.936,0.054688
39.944,0.044922
39.952,0.050781
39.96,0.035156
39.968,0.041016
39.976,0.019531
39.984,0.015625
39.992,0.0058594
40,0
40.008,-0.013672
40.016,-0.019531
40.024,-0.0097656
40.032,-0.025391
40.04,-0.019531
40.048,-0.029297
40.056,-0.025391
40.064,-0.039062
40.072,-0.029297
40.08,-0.039062
40.088,-0.025391
40.096,-0.029297
40.104,-0.025391
40.112,-0.039062
40.12,-0.013672
