Time [s], ABP
30.616,49.674
30.624,47.914
30.632,46.154
30.64,44.589
30.648,43.22
30.656,42.243
30.664,41.265
30.672,40.678
30.68,40.091
30.688,39.7
30.696,39.505
30.704,39.309
30.712,39.309
30.72,39.309
30.728,39.505
30.736,39.7
30.744,39.896
30.752,40.091
30.76,40.287
30.768,40.482
30.776,40.678
30.784,40.678
30.792,40.874
30.8,40.874
30.808,41.069
30.816,41.069
30.824,41.069
30.832,41.265
30.84,41.265
30.848,41.265
30.856,41.265
30.864,41.069
30.872,41.069
30.88,40.874
30.888,40.678
30.896,40.678
30.904,40.482
30.912,40.091
30.92,39.896
30.928,39.7
30.936,39.309
30.944,39.113
30.952,38.722
30.96,38.527
30.968,38.136
30.976,37.744
30.984,37.353
30.992,36.962
31,36.767
31.008,36.376
31.016,36.18
31.024,35.984
31.032,35.984
31.04,36.376
31.048,37.158
31.056,39.113
31.064,42.047
31.072,46.154
31.08,50.847
31.088,55.541
31.096,60.235
31.104,64.342
31.112,67.471
31.12,70.013
31.128,71.578
31.136,72.36
31.144,72.751
31.152,72.555
31.16,71.969
31.168,70.795
31.176,69.622
31.184,68.253
31.192,66.688
31.2,64.733
31.208,62.973
31.216,60.821
31.224,58.67
31.232,56.519
31.24,54.172
31.248,52.021
31.256,50.065
31.264,48.11
31.272,46.349
31.28,44.785
31.288,43.416
31.296,42.243
31.304,41.46
31.312,40.678
31.32,40.091
31.328,39.7
31.336,39.309
31.344,39.113
31.352,39.113
31.36,39.113
31.368,39.113
31.376,39.309
31.384,39.505
31.392,39.7
31.4,39.896
31.408,40.091
31.416,40.091
31.424,40.287
31.432,40.482
31.44,40.482
31.448,40.482
31.456,40.482
31.464,40.678
31.472,40.678
31.48,40.678
31.488,40.678
31.496,40.678
31.504,40.482
31.512,40.482
31.52,40.287
31.528,40.091
31.536,39.896
31.544,39.7
31.552,39.505
31.56,39.113
31.568,38.918
31.576,38.722
31.584,38.331
31.592,37.94
31.6,37.549
31.608,37.158
31.616,36.767
31.624,36.376
31.632,35.984
31.64,35.593
31.648,35.398
31.656,35.202
31.664,34.811
31.672,34.615
31.68,34.811
31.688,35.202
31.696,36.376
31.704,38.527
31.712,42.047
31.72,46.154
31.728,51.043
31.736,55.932
31.744,60.235
31.752,64.146
31.76,67.08
31.768,69.426
31.776,70.795
31.784,71.578
31.792,71.773
31.8,71.382
31.808,70.795
31.816,69.818
31.824,68.449
31.832,67.08
31.84,65.319
31.848,63.364
31.856,61.408
31.864,59.257
31.872,56.91
31.88,54.759
31.888,52.412
31.896,50.261
31.904,48.11
31.912,46.154
31.92,44.394
31.928,42.829
31.936,41.265
31.944,40.091
31.952,39.113
31.96,38.527
31.968,37.94
31.976,37.549
31.984,37.353
31.992,37.353
32,37.353
32.008,37.549
32.016,37.744
32.024,37.94
32.032,38.331
32.04,38.527
32.048,38.722
32.056,38.918
32.064,39.113
32.072,39.309
32.08,39.505
32.088,39.505
32.096,39.7
32.104,39.7
32.112,39.7
32.12,39.896
32.128,39.896
32.136,39.7
32.144,39.7
32.152,39.505
32.16,39.505
32.168,39.309
32.176,39.113
32.184,38.918
32.192,38.722
32.2,38.527
32.208,38.527
32.216,38.331
32.224,37.94
32.232,37.549
32.24,37.158
32.248,36.962
32.256,36.571
32.264,36.18
32.272,35.789
32.28,35.398
32.288,35.202
32.296,34.811
32.304,34.615
32.312,34.42
32.32,34.615
32.328,35.007
32.336,35.984
32.344,37.94
32.352,41.069
32.36,45.176
32.368,49.87
32.376,54.954
32.384,59.648
32.392,63.95
32.4,67.471
32.408,70.404
32.416,72.164
32.424,73.338
32.432,73.533
32.44,73.338
32.448,72.555
32.456,71.382
32.464,70.013
32.472,68.449
32.48,66.688
32.488,64.733
32.496,62.582
32.504,60.43
32.512,58.279
32.52,55.932
32.528,53.585
32.536,51.434
32.544,49.283
32.552,47.327
32.56,45.567
32.568,44.003
32.576,42.829
32.584,41.656
32.592,40.874
32.6,40.287
32.608,40.091
32.616,39.896
32.624,39.896
32.632,40.091
32.64,40.287
32.648,40.482
32.656,40.874
32.664,41.265
32.672,41.656
32.68,42.047
32.688,42.438
32.696,42.634
32.704,42.829
32.712,43.025
32.72,43.025
32.728,43.025
32.736,43.025
32.744,43.025
32.752,43.025
32.76,42.829
32.768,42.634
32.776,42.438
32.784,42.243
32.792,41.851
32.8,41.656
32.808,41.46
32.816,41.265
32.824,40.874
32.832,40.678
32.84,40.482
32.848,40.287
32.856,40.091
32.864,39.896
32.872,39.7
32.88,39.309
32.888,39.113
32.896,38.722
32.904,38.527
32.912,38.136
32.92,37.94
32.928,37.549
32.936,37.353
32.944,37.158
32.952,36.962
32.96,37.353
32.968,38.136
32.976,39.896
32.984,43.025
32.992,47.132
33,52.021
33.008,57.301
33.016,62.582
33.024,67.08
33.032,70.991
33.04,73.729
33.048,75.685
33.056,76.858
33.064,77.249
33.072,77.249
33.08,76.662
33.088,75.88
33.096,74.707
33.104,73.338
33.112,71.773
33.12,70.209
33.128,68.253
33.136,66.297
33.144,64.146
33.152,61.995
33.16,59.648
33.168,57.301
33.176,55.15
33.184,52.999
33.192,50.847
33.2,48.892
33.208,47.327
33.216,45.763
33.224,44.589
33.232,43.416
33.24,42.829
33.248,42.047
33.256,41.656
33.264,41.46
33.272,41.265
33.28,41.265
33.288,41.265
33.296,41.46
33.304,41.46
33.312,41.656
33.32,41.851
33.328,42.047
33.336,42.243
33.344,42.438
33.352,42.438
33.36,42.438
33.368,42.438
33.376,42.634
33.384,42.634
33.392,42.634
33.4,42.634
33.408,42.634
33.416,42.634
33.424,42.438
33.432,42.243
33.44,42.243
33.448,42.047
33.456,41.851
33.464,41.656
33.472,41.46
33.48,41.265
33.488,41.069
33.496,40.678
33.504,40.482
33.512,40.091
33.52,39.896
33.528,39.505
33.536,39.113
33.544,38.918
33.552,38.527
33.56,38.331
33.568,37.94
33.576,37.549
33.584,37.353
33.592,37.353
33.6,37.744
33.608,38.722
33.616,41.069
33.624,44.394
33.632,49.087
33.64,54.368
33.648,59.648
33.656,64.733
33.664,69.035
33.672,72.36
33.68,74.707
33.688,76.271
33.696,76.858
33.704,77.054
33.712,76.662
33.72,75.88
33.728,74.902
33.736,73.729
33.744,72.36
33.752,70.795
33.76,69.035
33.768,67.08
33.776,64.928
33.784,62.777
33.792,60.43
33.8,58.083
33.808,55.737
33.816,53.585
33.824,51.434
33.832,49.283
33.84,47.523
33.848,45.958
33.856,44.589
33.864,43.416
33.872,42.634
33.88,41.851
33.888,41.46
33.896,41.069
33.904,40.874
33.912,40.678
33.92,40.678
33.928,40.678
33.936,40.874
33.944,41.069
33.952,41.265
33.96,41.46
33.968,41.851
33.976,42.047
33.984,42.243
33.992,42.243
34,42.438
34.008,42.438
34.016,42.634
34.024,42.634
34.032,42.634
34.04,42.634
34.048,42.634
34.056,42.634
34.064,42.634
34.072,42.438
34.08,42.243
34.088,42.243
34.096,41.851
34.104,41.656
34.112,41.46
34.12,41.265
34.128,41.069
34.136,40.678
34.144,40.287
34.152,40.091
34.16,39.7
34.168,39.309
34.176,38.918
34.184,38.527
34.192,38.136
34.2,37.744
34.208,37.549
34.216,37.158
34.224,36.962
34.232,36.962
34.24,37.353
34.248,38.527
34.256,40.678
34.264,44.003
34.272,48.501
34.28,53.585
34.288,58.67
34.296,63.559
34.304,67.666
34.312,70.991
34.32,73.533
34.328,74.902
34.336,75.489
34.344,75.685
34.352,75.293
34.36,74.707
34.368,73.533
34.376,72.36
34.384,70.991
34.392,69.231
34.4,67.471
34.408,65.515
34.416,63.364
34.424,61.213
34.432,58.866
34.44,56.519
34.448,54.368
34.456,52.216
34.464,50.261
34.472,48.305
34.48,46.741
34.488,45.176
34.496,44.003
34.504,42.829
34.512,42.047
34.52,41.46
34.528,40.874
34.536,40.678
34.544,40.287
34.552,40.287
34.56,40.287
34.568,40.287
34.576,40.482
34.584,40.874
34.592,41.069
34.6,41.265
34.608,41.46
34.616,41.656
34.624,41.656
34.632,41.851
34.64,41.851
34.648,42.047
34.656,42.047
34.664,42.047
34.672,42.243
34.68,42.243
34.688,42.243
34.696,42.243
34.704,42.243
34.712,42.047
34.72,41.851
34.728,41.851
34.736,41.656
34.744,41.46
34.752,41.265
34.76,40.874
34.768,40.678
34.776,40.287
34.784,40.091
34.792,39.7
34.8,39.309
34.808,38.918
34.816,38.527
34.824,38.331
34.832,37.94
34.84,37.549
34.848,37.158
34.856,36.962
34.864,36.962
34.872,36.962
34.88,37.353
34.888,38.527
34.896,40.874
34.904,44.394
34.912,48.892
34.92,53.781
34.928,58.475
34.936,62.973
34.944,66.884
34.952,70.013
34.96,72.164
34.968,73.533
34.976,74.12
34.984,74.12
34.992,73.729
35,72.947
35.008,71.969
35.016,70.6
35.024,69.035
35.032,67.471
35.04,65.515
35.048,63.559
35.056,61.408
35.064,59.061
35.072,56.91
35.08,54.563
35.088,52.412
35.096,50.456
35.104,48.501
35.112,46.741
35.12,45.176
35.128,43.807
35.136,42.829
35.144,41.851
35.152,41.069
35.16,40.678
35.168,40.287
35.176,40.091
35.184,39.896
35.192,39.896
35.2,39.896
35.208,39.896
35.216,40.091
35.224,40.287
35.232,40.482
35.24,40.678
35.248,40.678
35.256,40.874
35.264,41.069
35.272,41.069
35.28,41.069
35.288,41.069
35.296,41.069
35.304,41.265
35.312,41.265
35.32,41.069
35.328,41.069
35.336,40.874
35.344,40.874
35.352,40.678
35.36,40.482
35.368,40.287
35.376,40.091
35.384,39.896
35.392,39.7
35.4,39.309
35.408,39.113
35.416,38.918
35.424,38.527
35.432,38.136
35.44,37.94
35.448,37.549
35.456,37.158
35.464,36.767
35.472,36.376
35.48,36.18
35.488,35.789
35.496,35.593
35.504,35.398
35.512,35.593
35.52,36.18
35.528,37.353
35.536,39.7
35.544,43.22
35.552,47.523
35.56,52.412
35.568,57.106
35.576,61.604
35.584,65.515
35.592,68.449
35.6,70.795
35.608,72.164
35.616,72.947
35.624,73.142
35.632,72.751
35.64,71.969
35.648,70.795
35.656,69.426
35.664,67.862
35.672,66.297
35.68,64.342
35.688,62.19
35.696,59.844
35.704,57.692
35.712,55.346
35.72,52.999
35.728,50.652
35.736,48.696
35.744,46.545
35.752,44.785
35.76,43.22
35.768,41.851
35.776,40.678
35.784,39.896
35.792,39.113
35.8,38.722
35.808,38.527
35.816,38.331
35.824,38.331
35.832,38.331
35.84,38.527
35.848,38.722
35.856,38.918
35.864,39.309
35.872,39.505
35.88,39.7
35.888,39.896
35.896,40.091
35.904,40.091
35.912,40.287
35.92,40.482
35.928,40.482
35.936,40.678
35.944,40.678
35.952,40.678
35.96,40.678
35.968,40.678
35.976,40.678
35.984,40.482
35.992,40.482
36,40.287
36.008,40.287
36.016,40.091
36.024,40.091
36.032,39.896
36.04,39.7
36.048,39.309
36.056,39.113
36.064,38.722
36.072,38.331
36.08,37.94
36.088,37.744
36.096,37.353
36.104,36.962
36.112,36.767
36.12,36.571
36.128,36.376
36.136,36.376
36.144,36.571
36.152,37.353
36.16,38.722
36.168,41.265
36.176,44.785
36.184,49.283
36.192,54.368
36.2,59.648
36.208,64.537
36.216,68.644
36.224,71.969
36.232,74.511
36.24,76.076
36.248,76.858
36.256,76.858
36.264,76.467
36.272,75.685
36.28,74.511
36.288,72.947
36.296,71.382
36.304,69.622
36.312,67.471
36.32,65.515
36.328,63.168
36.336,60.821
36.344,58.475
36.352,56.128
36.36,53.781
36.368,51.434
36.376,49.479
36.384,47.523
36.392,45.763
36.4,44.394
36.408,43.22
36.416,42.243
36.424,41.46
36.432,41.069
36.44,40.678
36.448,40.482
36.456,40.482
36.464,40.482
36.472,40.678
36.48,40.874
36.488,41.069
36.496,41.265
36.504,41.46
36.512,41.851
36.52,42.047
36.528,42.047
36.536,42.243
36.544,42.243
36.552,42.438
36.56,42.438
36.568,42.438
36.576,42.438
36.584,42.438
36.592,42.438
36.6,42.438
36.608,42.243
36.616,42.243
36.624,42.047
36.632,41.851
36.64,41.851
36.648,41.656
36.656,41.46
36.664,41.265
36.672,41.069
36.68,40.678
36.688,40.482
36.696,40.091
36.704,39.896
36.712,39.505
36.72,39.113
36.728,38.722
36.736,38.527
36.744,38.136
36.752,37.744
36.76,37.549
36.768,37.353
36.776,37.353
36.784,37.94
36.792,39.309
36.8,41.851
36.808,45.958
36.816,50.847
36.824,56.323
36.832,61.604
36.84,66.688
36.848,70.795
36.856,73.924
36.864,76.271
36.872,77.445
36.88,78.031
36.888,78.031
36.896,77.64
36.904,76.662
36.912,75.685
36.92,74.511
36.928,72.947
36.936,71.382
36.944,69.426
36.952,67.471
36.96,65.319
36.968,62.973
36.976,60.821
36.984,58.279
36.992,56.128
37,53.781
37.008,51.63
37.016,49.674
37.024,47.914
37.032,46.349
37.04,44.98
37.048,43.807
37.056,43.025
37.064,42.243
37.072,41.656
37.08,41.46
37.088,41.265
37.096,41.265
37.104,41.265
37.112,41.46
37.12,41.46
37.128,41.656
37.136,42.047
37.144,42.243
37.152,42.438
37.16,42.634
37.168,42.829
37.176,42.829
37.184,43.025
37.192,43.025
37.2,43.025
37.208,43.025
37.216,43.22
37.224,43.22
37.232,43.22
37.24,43.025
37.248,43.025
37.256,42.829
37.264,42.829
37.272,42.634
37.28,42.438
37.288,42.047
37.296,41.851
37.304,41.656
37.312,41.265
37.32,41.069
37.328,40.678
37.336,40.287
37.344,39.896
37.352,39.505
37.36,39.113
37.368,38.722
37.376,38.331
37.384,37.94
37.392,37.744
37.4,37.549
37.408,37.549
37.416,37.744
37.424,38.918
37.432,41.069
37.44,44.394
37.448,48.696
37.456,53.781
37.464,58.866
37.472,63.755
37.48,68.057
37.488,71.382
37.496,73.729
37.504,75.293
37.512,76.271
37.52,76.467
37.528,76.076
37.536,75.293
37.544,74.316
37.552,73.142
37.56,71.773
37.568,70.209
37.576,68.449
37.584,66.297
37.592,64.342
37.6,61.995
37.608,59.648
37.616,57.301
37.624,55.15
37.632,52.803
37.64,50.847
37.648,48.892
37.656,47.132
37.664,45.567
37.672,44.394
37.68,43.22
37.688,42.438
37.696,41.656
37.704,41.265
37.712,40.874
37.72,40.874
37.728,40.678
37.736,40.678
37.744,40.874
37.752,40.874
37.76,41.069
37.768,41.46
37.776,41.46
37.784,41.851
37.792,41.851
37.8,42.047
37.808,42.243
37.816,42.243
37.824,42.438
37.832,42.438
37.84,42.634
37.848,42.634
37.856,42.634
37.864,42.634
37.872,42.634
37.88,42.438
37.888,42.438
37.896,42.243
37.904,42.047
37.912,41.851
37.92,41.656
37.928,41.46
37.936,41.265
37.944,40.874
37.952,40.678
37.96,40.287
37.968,40.091
37.976,39.7
37.984,39.309
37.992,38.918
38,38.527
38.008,38.136
38.016,37.94
38.024,37.549
38.032,37.353
38.04,37.158
38.048,37.549
38.056,38.331
38.064,40.091
38.072,43.22
38.08,47.327
38.088,52.216
38.096,57.301
38.104,62.386
38.112,66.688
38.12,70.209
38.128,72.751
38.136,74.511
38.144,75.489
38.152,75.685
38.16,75.489
38.168,74.902
38.176,73.924
38.184,72.751
38.192,71.382
38.2,69.818
38.208,68.057
38.216,66.102
38.224,63.95
38.232,61.604
38.24,59.452
38.248,57.106
38.256,54.759
38.264,52.608
38.272,50.456
38.28,48.696
38.288,46.936
38.296,45.372
38.304,44.003
38.312,43.025
38.32,42.243
38.328,41.46
38.336,41.069
38.344,40.678
38.352,40.482
38.36,40.482
38.368,40.482
38.376,40.482
38.384,40.678
38.392,40.874
38.4,41.069
38.408,41.265
38.416,41.46
38.424,41.46
38.432,41.656
38.44,41.851
38.448,41.851
38.456,41.851
38.464,42.047
38.472,42.047
38.48,42.047
38.488,42.047
38.496,42.047
38.504,41.851
38.512,41.656
38.52,41.656
38.528,41.46
38.536,41.265
38.544,41.069
38.552,40.678
38.56,40.482
38.568,40.287
38.576,39.896
38.584,39.7
38.592,39.309
38.6,38.918
38.608,38.527
38.616,38.331
38.624,37.94
38.632,37.549
38.64,37.158
38.648,36.962
38.656,36.571
38.664,36.376
38.672,36.376
38.68,36.571
38.688,37.158
38.696,38.918
38.704,41.46
38.712,45.372
38.72,50.065
38.728,54.954
38.736,59.648
38.744,64.146
38.752,67.666
38.76,70.6
38.768,72.555
38.776,73.924
38.784,74.511
38.792,74.511
38.8,73.924
38.808,73.142
38.816,72.164
38.824,70.795
38.832,69.035
38.84,67.275
38.848,65.319
38.856,63.168
38.864,60.821
38.872,58.475
38.88,56.128
38.888,53.781
38.896,51.63
38.904,49.479
38.912,47.523
38.92,45.567
38.928,44.003
38.936,42.634
38.944,41.46
38.952,40.678
38.96,40.091
38.968,39.505
38.976,39.309
38.984,39.113
38.992,39.113
39,39.113
39.008,39.309
39.016,39.505
39.024,39.896
39.032,40.091
39.04,40.287
39.048,40.482
39.056,40.678
39.064,40.874
39.072,41.069
39.08,41.069
39.088,41.265
39.096,41.265
39.104,41.46
39.112,41.46
39.12,41.46
39.128,41.46
39.136,41.265
39.144,41.265
39.152,41.069
39.16,40.874
39.168,40.678
39.176,40.678
39.184,40.482
39.192,40.287
39.2,40.091
39.208,39.896
39.216,39.7
39.224,39.309
39.232,38.918
39.24,38.527
39.248,38.136
39.256,37.744
39.264,37.353
39.272,37.158
39.28,36.962
39.288,36.571
39.296,36.376
39.304,36.376
39.312,36.767
39.32,37.549
39.328,39.309
39.336,42.243
39.344,46.349
39.352,51.434
39.36,56.715
39.368,61.799
39.376,66.688
39.384,70.6
39.392,73.924
39.4,76.076
39.408,77.445
39.416,78.227
39.424,78.031
39.432,77.64
39.44,76.662
39.448,75.489
39.456,74.12
39.464,72.36
39.472,70.6
39.48,68.644
39.488,66.493
39.496,64.146
39.504,61.799
39.512,59.452
39.52,57.106
39.528,54.954
39.536,52.608
39.544,50.652
39.552,48.892
39.56,47.132
39.568,45.763
39.576,44.589
39.584,43.612
39.592,42.829
39.6,42.243
39.608,41.851
39.616,41.46
39.624,41.46
39.632,41.46
39.64,41.46
39.648,41.46
39.656,41.656
39.664,41.851
39.672,42.047
39.68,42.438
39.688,42.634
39.696,42.829
39.704,42.829
39.712,43.025
39.72,43.025
39.728,43.22
39.736,43.22
39.744,43.22
39.752,43.416
39.76,43.416
39.768,43.416
39.776,43.22
39.784,43.22
39.792,43.025
39.8,42.829
39.808,42.634
39.816,42.438
39.824,42.243
39.832,42.047
39.84,41.656
39.848,41.46
39.856,41.069
39.864,40.678
39.872,40.287
39.88,39.896
39.888,39.505
39.896,39.113
39.904,38.722
39.912,38.527
39.92,38.331
39.928,38.136
39.936,38.136
39.944,38.527
39.952,39.896
39.96,42.438
39.968,46.154
39.976,51.043
39.984,56.715
39.992,62.19
40,67.275
40.008,71.773
40.016,75.098
40.024,77.445
40.032,78.814
40.04,79.4
40.048,79.4
40.056,79.009
40.064,78.227
40.072,77.054
40.08,75.88
40.088,74.511
40.096,72.751
40.104,70.991
40.112,68.84
40.12,66.688
40.128,64.537
40.136,61.995
40.144,59.648
40.152,57.301
40.16,54.954
40.168,52.803
40.176,50.847
40.184,49.087
40.192,47.327
40.2,45.958
40.208,44.785
40.216,43.807
40.224,43.025
40.232,42.634
40.24,42.243
40.248,42.047
40.256,41.851
40.264,41.851
40.272,41.851
40.28,42.047
40.288,42.243
40.296,42.634
40.304,42.829
40.312,43.025
40.32,43.22
40.328,43.22
40.336,43.416
40.344,43.612
40.352,43.612
40.36,43.807
40.368,43.807
40.376,43.807
40.384,43.807
40.392,43.807
40.4,43.807
40.408,43.612
40.416,43.612
40.424,43.416
40.432,43.22
40.44,43.025
40.448,42.829
40.456,42.634
40.464,42.438
40.472,42.047
40.48,41.656
40.488,41.46
40.496,41.069
40.504,40.678
40.512,40.287
40.52,39.896
40.528,39.309
40.536,38.918
40.544,38.527
40.552,38.331
40.56,38.136
40.568,38.136
40.576,38.527
40.584,39.7
40.592,42.047
40.6,45.763
40.608,50.456
40.616,55.737
40.624,61.213
40.632,66.297
40.64,70.6
40.648,73.924
40.656,76.467
40.664,77.836
40.672,78.618
40.68,78.618
40.688,78.422
40.696,77.64
40.704,76.662
40.712,75.489
40.72,73.924
40.728,72.36
40.736,70.6
40.744,68.449
40.752,66.297
40.76,63.95
40.768,61.604
40.776,59.061
40.784,56.715
40.792,54.368
40.8,52.216
40.808,50.261
40.816,48.305
40.824,46.741
40.832,45.372
40.84,44.198
40.848,43.22
40.856,42.634
40.864,42.047
40.872,41.656
40.88,41.46
40.888,41.46
40.896,41.46
40.904,41.46
40.912,41.656
40.92,41.851
40.928,42.243
40.936,42.438
40.944,42.634
40.952,42.829
40.96,43.025
40.968,43.025
40.976,43.025
40.984,43.22
40.992,43.22
41,43.416
41.008,43.416
41.016,43.416
41.024,43.416
41.032,43.22
41.04,43.22
41.048,43.025
41.056,43.025
41.064,42.829
41.072,42.634
41.08,42.438
41.088,42.047
41.096,41.851
41.104,41.46
41.112,41.265
41.12,40.874
41.128,40.482
41.136,40.287
41.144,39.896
41.152,39.505
41.16,39.113
41.168,38.722
41.176,38.331
41.184,38.136
41.192,37.94
41.2,37.94
41.208,38.331
41.216,39.309
41.224,41.265
41.232,44.589
41.24,49.087
41.248,54.172
41.256,59.452
41.264,64.342
41.272,68.644
41.28,72.164
41.288,74.707
41.296,76.467
41.304,77.249
41.312,77.445
41.32,77.054
41.328,76.467
41.336,75.489
41.344,74.316
41.352,72.947
41.36,71.186
41.368,69.231
41.376,67.275
41.384,65.124
41.392,62.973
41.4,60.43
41.408,58.279
41.416,55.737
41.424,53.585
41.432,51.434
41.44,49.479
41.448,47.718
41.456,46.154
41.464,44.785
41.472,43.807
41.48,43.025
41.488,42.243
41.496,41.851
41.504,41.46
41.512,41.265
41.52,41.265
41.528,41.265
41.536,41.265
41.544,41.46
41.552,41.656
41.56,41.851
41.568,42.047
41.576,42.243
41.584,42.438
41.592,42.634
41.6,42.829
41.608,42.829
41.616,43.025
41.624,43.025
41.632,43.025
41.64,43.025
41.648,43.025
41.656,43.025
41.664,43.025
41.672,43.025
41.68,42.829
41.688,42.634
41.696,42.438
41.704,42.243
41.712,42.047
41.72,41.851
41.728,41.656
41.736,41.46
41.744,41.069
41.752,40.678
41.76,40.287
41.768,40.091
41.776,39.505
41.784,39.113
41.792,38.722
41.8,38.527
41.808,38.136
41.816,37.94
41.824,37.744
41.832,37.549
41.84,37.744
41.848,38.527
41.856,40.091
41.864,43.025
41.872,46.936
41.88,51.825
41.888,57.106
41.896,62.386
41.904,66.884
41.912,70.795
41.92,73.533
41.928,75.685
41.936,76.662
41.944,77.249
41.952,77.054
41.96,76.662
41.968,75.685
41.976,74.707
41.984,73.142
41.992,71.578
42,69.818
42.008,67.862
42.016,65.711
42.024,63.364
42.032,61.017
42.04,58.67
42.048,56.323
42.056,53.977
42.064,51.825
42.072,49.87
42.08,47.914
42.088,46.349
42.096,44.785
42.104,43.612
42.112,42.634
42.12,41.851
42.128,41.265
42.136,40.874
42.144,40.678
42.152,40.482
42.16,40.482
42.168,40.482
42.176,40.678
42.184,40.874
42.192,41.069
42.2,41.265
42.208,41.46
42.216,41.46
42.224,41.656
42.232,41.851
42.24,42.047
42.248,42.047
42.256,42.047
42.264,42.243
42.272,42.243
42.28,42.438
42.288,42.438
42.296,42.243
42.304,42.243
42.312,42.243
42.32,42.047
42.328,42.047
42.336,41.851
42.344,41.851
42.352,41.656
42.36,41.46
42.368,41.265
42.376,41.069
42.384,40.678
42.392,40.287
42.4,39.7
42.408,39.309
42.416,38.918
42.424,38.527
42.432,38.136
42.44,37.744
42.448,37.158
42.456,36.962
42.464,36.571
42.472,36.18
42.48,35.789
42.488,35.398
42.496,35.398
42.504,35.007
42.512,34.811
42.52,34.615
42.528,34.615
42.536,34.42
42.544,34.224
42.552,34.224
42.56,34.029
42.568,34.029
42.576,34.029
42.584,33.833
42.592,33.833
42.6,33.833
42.608,33.638
42.616,33.638
42.624,33.638
42.632,33.442
42.64,33.442
42.648,33.442
42.656,33.442
42.664,33.442
42.672,33.442
42.68,33.246
42.688,33.246
42.696,33.051
42.704,33.051
42.712,32.855
42.72,32.855
42.728,32.66
42.736,32.464
42.744,32.464
42.752,32.464
42.76,32.269
42.768,32.269
42.776,32.073
42.784,31.877
42.792,31.877
42.8,31.682
42.808,31.682
42.816,31.486
42.824,31.291
42.832,31.291
42.84,31.291
42.848,31.095
42.856,31.095
42.864,30.9
42.872,30.9
42.88,30.704
42.888,30.704
42.896,30.508
42.904,30.508
42.912,30.508
42.92,30.508
42.928,30.508
42.936,30.508
42.944,30.508
42.952,30.508
42.96,30.508
42.968,30.508
42.976,30.313
42.984,30.313
42.992,30.313
43,30.313
43.008,30.313
43.016,30.313
43.024,30.313
43.032,30.313
43.04,30.313
43.048,30.313
43.056,30.117
43.064,30.117
43.072,30.117
43.08,30.117
43.088,30.117
43.096,30.313
43.104,30.508
43.112,31.291
43.12,33.442
43.128,37.353
43.136,43.416
43.144,51.043
43.152,59.061
43.16,66.688
43.168,73.142
43.176,78.031
43.184,81.356
43.192,83.312
43.2,84.289
43.208,84.289
43.216,83.507
43.224,82.529
43.232,81.16
43.24,79.596
43.248,77.836
43.256,75.685
43.264,73.729
43.272,71.578
43.28,69.426
43.288,67.08
43.296,64.733
43.304,62.582
43.312,60.039
43.32,57.888
43.328,55.541
43.336,53.39
43.344,51.239
43.352,49.283
43.36,47.718
43.368,46.154
43.376,44.785
43.384,43.807
43.392,42.829
43.4,42.243
43.408,41.851
43.416,41.46
43.424,41.46
43.432,41.46
43.44,41.46
43.448,41.46
43.456,41.656
43.464,41.851
43.472,42.047
43.48,42.243
43.488,42.438
43.496,42.634
43.504,42.829
43.512,42.829
43.52,43.025
43.528,43.025
43.536,43.025
43.544,43.025
43.552,42.829
43.56,42.829
43.568,42.829
43.576,42.829
43.584,42.634
43.592,42.634
43.6,42.438
43.608,42.243
43.616,42.243
43.624,42.047
43.632,41.851
43.64,41.656
43.648,41.46
43.656,41.265
43.664,41.069
43.672,40.678
43.68,40.287
43.688,40.091
43.696,39.7
43.704,39.309
43.712,39.113
43.72,38.722
43.728,38.331
43.736,38.136
43.744,37.744
43.752,37.549
43.76,37.549
43.768,37.744
43.776,38.722
43.784,40.482
43.792,43.416
43.8,47.327
43.808,51.825
43.816,56.715
43.824,61.213
43.832,65.319
43.84,68.644
43.848,70.991
43.856,72.751
43.864,73.533
43.872,73.924
43.88,73.729
43.888,73.142
43.896,72.36
43.904,71.186
43.912,70.013
43.92,68.449
43.928,66.884
43.936,65.124
43.944,62.973
43.952,61.017
43.96,58.866
43.968,56.715
43.976,54.563
43.984,52.608
43.992,50.652
44,48.696
44.008,46.936
44.016,45.372
44.024,44.198
44.032,43.025
44.04,42.243
44.048,41.46
44.056,40.874
44.064,40.482
44.072,40.287
44.08,40.091
44.088,40.091
44.096,40.091
44.104,40.091
44.112,40.091
44.12,40.287
44.128,40.482
44.136,40.678
44.144,40.678
44.152,40.874
44.16,40.874
44.168,41.069
44.176,41.069
44.184,41.069
44.192,41.265
44.2,41.265
44.208,41.265
44.216,41.265
44.224,41.265
44.232,41.265
44.24,41.265
44.248,41.069
44.256,41.069
44.264,40.874
44.272,40.678
44.28,40.482
44.288,40.287
44.296,40.091
44.304,39.896
44.312,39.505
44.32,39.309
44.328,38.918
44.336,38.527
44.344,38.331
44.352,37.94
44.36,37.549
44.368,37.158
44.376,36.962
44.384,36.767
44.392,36.571
44.4,36.571
44.408,37.158
44.416,38.527
44.424,41.069
44.432,44.98
44.44,49.87
44.448,55.15
44.456,60.235
44.464,65.124
44.472,69.035
44.48,71.969
44.488,73.924
44.496,75.098
44.504,75.685
44.512,75.685
44.52,75.098
44.528,74.316
44.536,73.338
44.544,72.164
44.552,70.795
44.56,69.231
44.568,67.471
44.576,65.515
44.584,63.559
44.592,61.408
44.6,59.061
44.608,56.91
44.616,54.759
44.624,52.608
