Time [s], PLETH
31.44,0.57087
31.448,0.59629
31.456,0.61877
31.464,0.63636
31.472,0.65005
31.48,0.65885
31.488,0.66373
31.496,0.66373
31.504,0.6608
31.512,0.65591
31.52,0.64614
31.528,0.63441
31.536,0.61975
31.544,0.60117
31.552,0.58162
31.56,0.56109
31.568,0.53861
31.576,0.51711
31.584,0.49756
31.592,0.47996
31.6,0.46139
31.608,0.44282
31.616,0.42424
31.624,0.40665
31.632,0.39003
31.64,0.37537
31.648,0.36168
31.656,0.35093
31.664,0.34115
31.672,0.33333
31.68,0.32649
31.688,0.3216
31.696,0.31867
31.704,0.31672
31.712,0.31476
31.72,0.31378
31.728,0.31378
31.736,0.31378
31.744,0.31378
31.752,0.31378
31.76,0.31281
31.768,0.31183
31.776,0.31085
31.784,0.31085
31.792,0.31085
31.8,0.30987
31.808,0.3089
31.816,0.30694
31.824,0.30499
31.832,0.30205
31.84,0.3001
31.848,0.29619
31.856,0.29326
31.864,0.28935
31.872,0.28543
31.88,0.28055
31.888,0.27761
31.896,0.27468
31.904,0.27077
31.912,0.26686
31.92,0.26197
31.928,0.25611
31.936,0.25024
31.944,0.24438
31.952,0.23949
31.96,0.2346
31.968,0.23167
31.976,0.23069
31.984,0.23363
31.992,0.23949
32,0.25024
32.008,0.26588
32.016,0.28543
32.024,0.31085
32.032,0.3392
32.04,0.37048
32.048,0.40274
32.056,0.43695
32.064,0.47116
32.072,0.5044
32.08,0.5347
32.088,0.55914
32.096,0.57869
32.104,0.59726
32.112,0.61486
32.12,0.62757
32.128,0.63734
32.136,0.64418
32.144,0.64614
32.152,0.64321
32.16,0.63734
32.168,0.62659
32.176,0.61193
32.184,0.59726
32.192,0.58065
32.2,0.56109
32.208,0.53959
32.216,0.51711
32.224,0.49365
32.232,0.46921
32.24,0.44575
32.248,0.42229
32.256,0.40078
32.264,0.38123
32.272,0.36266
32.28,0.34604
32.288,0.33333
32.296,0.32356
32.304,0.31378
32.312,0.30596
32.32,0.29814
32.328,0.2913
32.336,0.28543
32.344,0.28152
32.352,0.27859
32.36,0.27761
32.368,0.27761
32.376,0.27761
32.384,0.27859
32.392,0.27957
32.4,0.28055
32.408,0.28055
32.416,0.28055
32.424,0.27957
32.432,0.27859
32.44,0.27664
32.448,0.27468
32.456,0.27273
32.464,0.27077
32.472,0.26882
32.48,0.26588
32.488,0.26491
32.496,0.26393
32.504,0.26197
32.512,0.25806
32.52,0.25415
32.528,0.25024
32.536,0.24633
32.544,0.24145
32.552,0.23656
32.56,0.23069
32.568,0.22581
32.576,0.21994
32.584,0.21603
32.592,0.2131
32.6,0.20919
32.608,0.20626
32.616,0.20528
32.624,0.20723
32.632,0.2131
32.64,0.22385
32.648,0.24047
32.656,0.26295
32.664,0.28837
32.672,0.31867
32.68,0.35093
32.688,0.38025
32.696,0.4086
32.704,0.44086
32.712,0.47312
32.72,0.50538
32.728,0.5347
32.736,0.56207
32.744,0.58553
32.752,0.60411
32.76,0.61877
32.768,0.62854
32.776,0.63539
32.784,0.63636
32.792,0.63441
32.8,0.62854
32.808,0.62072
32.816,0.60997
32.824,0.59629
32.832,0.58065
32.84,0.56305
32.848,0.5435
32.856,0.52297
32.864,0.50244
32.872,0.48094
32.88,0.46139
32.888,0.44379
32.896,0.42913
32.904,0.41349
32.912,0.39785
32.92,0.38514
32.928,0.37341
32.936,0.36364
32.944,0.35582
32.952,0.34995
32.96,0.34506
32.968,0.34213
32.976,0.34115
32.984,0.34018
32.992,0.34115
33,0.34213
33.008,0.34213
33.016,0.34311
33.024,0.34311
33.032,0.34213
33.04,0.34115
33.048,0.3392
33.056,0.33627
33.064,0.33333
33.072,0.3304
33.08,0.32747
33.088,0.32551
33.096,0.3216
33.104,0.31867
33.112,0.31476
33.12,0.31183
33.128,0.30792
33.136,0.30499
33.144,0.30205
33.152,0.29912
33.16,0.29619
33.168,0.29228
33.176,0.28935
33.184,0.28739
33.192,0.28543
33.2,0.28348
33.208,0.28055
33.216,0.27859
33.224,0.27664
33.232,0.2737
33.24,0.27273
33.248,0.27273
33.256,0.27664
33.264,0.28348
33.272,0.29521
33.28,0.3089
33.288,0.32649
33.296,0.34995
33.304,0.37928
33.312,0.41251
33.32,0.44868
33.328,0.48583
33.336,0.52297
33.344,0.55816
33.352,0.5914
33.36,0.6217
33.368,0.64809
33.376,0.67058
33.384,0.69892
33.392,0.72825
33.4,0.7478
33.408,0.75953
33.416,0.7654
33.424,0.76637
33.432,0.76344
33.44,0.7566
33.448,0.74585
33.456,0.73314
33.464,0.7175
33.472,0.6999
33.48,0.68231
33.488,0.66471
33.496,0.64418
33.504,0.62268
33.512,0.60117
33.52,0.57869
33.528,0.55816
33.536,0.53763
33.544,0.51711
33.552,0.49853
33.56,0.48094
33.568,0.46628
33.576,0.45357
33.584,0.44477
33.592,0.43695
33.6,0.43109
33.608,0.4262
33.616,0.42229
33.624,0.41935
33.632,0.41642
33.64,0.41544
33.648,0.41349
33.656,0.41251
33.664,0.41153
33.672,0.41056
33.68,0.40958
33.688,0.4086
33.696,0.40665
33.704,0.40469
33.712,0.40176
33.72,0.3998
33.728,0.39785
33.736,0.39589
33.744,0.39394
33.752,0.39101
33.76,0.38905
33.768,0.38612
33.776,0.38221
33.784,0.38025
33.792,0.3783
33.8,0.37537
33.808,0.37146
33.816,0.36657
33.824,0.36168
33.832,0.35582
33.84,0.35093
33.848,0.34506
33.856,0.34018
33.864,0.33529
33.872,0.33236
33.88,0.3304
33.888,0.33138
33.896,0.33333
33.904,0.3392
33.912,0.35093
33.92,0.36657
33.928,0.38807
33.936,0.41447
33.944,0.44379
33.952,0.47801
33.96,0.51417
33.968,0.55132
33.976,0.58651
33.984,0.61584
33.992,0.64125
34,0.66764
34.008,0.69208
34.016,0.71457
34.024,0.73216
34.032,0.7478
34.04,0.75855
34.048,0.76442
34.056,0.76735
34.064,0.7654
34.072,0.75953
34.08,0.75073
34.088,0.739
34.096,0.72532
34.104,0.7087
34.112,0.68915
34.12,0.66764
34.128,0.64516
34.136,0.6217
34.144,0.59824
34.152,0.5738
34.16,0.55132
34.168,0.52884
34.176,0.50733
34.184,0.48876
34.192,0.4741
34.2,0.45846
34.208,0.44477
34.216,0.43206
34.224,0.42033
34.232,0.41056
34.24,0.40176
34.248,0.39394
34.256,0.38905
34.264,0.38514
34.272,0.38221
34.28,0.38123
34.288,0.38123
34.296,0.38025
34.304,0.37928
34.312,0.3783
34.32,0.37634
34.328,0.37537
34.336,0.37341
34.344,0.37243
34.352,0.37048
34.36,0.36755
34.368,0.36559
34.376,0.36364
34.384,0.36266
34.392,0.36266
34.4,0.36168
34.408,0.35973
34.416,0.35679
34.424,0.35386
34.432,0.35093
34.44,0.34702
34.448,0.34311
34.456,0.33822
34.464,0.33333
34.472,0.32845
34.48,0.32454
34.488,0.3216
34.496,0.31867
34.504,0.31378
34.512,0.30987
34.52,0.30596
34.528,0.30499
34.536,0.30694
34.544,0.31378
34.552,0.32454
34.56,0.34018
34.568,0.36168
34.576,0.38807
34.584,0.41349
34.592,0.43988
34.6,0.47116
34.608,0.5044
34.616,0.53861
34.624,0.57185
34.632,0.60313
34.64,0.63148
34.648,0.65787
34.656,0.67937
34.664,0.69795
34.672,0.71163
34.68,0.72043
34.688,0.72434
34.696,0.7263
34.704,0.72532
34.712,0.72141
34.72,0.71359
34.728,0.70186
34.736,0.68719
34.744,0.6696
34.752,0.65005
34.76,0.62952
34.768,0.60704
34.776,0.58358
34.784,0.56305
34.792,0.5435
34.8,0.52395
34.808,0.5044
34.816,0.48485
34.824,0.46725
34.832,0.44966
34.84,0.43402
34.848,0.41935
34.856,0.40762
34.864,0.39687
34.872,0.38807
34.88,0.38123
34.888,0.37634
34.896,0.37243
34.904,0.36852
34.912,0.36559
34.92,0.36461
34.928,0.36364
34.936,0.36266
34.944,0.36266
34.952,0.36266
34.96,0.36266
34.968,0.36168
34.976,0.36168
34.984,0.3607
34.992,0.3607
35,0.35973
35.008,0.35875
35.016,0.35777
35.024,0.35679
35.032,0.35484
35.04,0.35288
35.048,0.34995
35.056,0.34702
35.064,0.34409
35.072,0.34115
35.08,0.33822
35.088,0.33529
35.096,0.33236
35.104,0.32845
35.112,0.32454
35.12,0.31965
35.128,0.31574
35.136,0.31085
35.144,0.30596
35.152,0.30205
35.16,0.29814
35.168,0.29717
35.176,0.29912
35.184,0.30499
35.192,0.31476
35.2,0.3304
35.208,0.34995
35.216,0.37439
35.224,0.40371
35.232,0.435
35.24,0.46823
35.248,0.50244
35.256,0.53666
35.264,0.56891
35.272,0.6002
35.28,0.62366
35.288,0.64418
35.296,0.66276
35.304,0.68035
35.312,0.69306
35.32,0.70283
35.328,0.7087
35.336,0.70968
35.344,0.70674
35.352,0.70088
35.36,0.6911
35.368,0.6784
35.376,0.66471
35.384,0.64907
35.392,0.63148
35.4,0.61095
35.408,0.59042
35.416,0.56794
35.424,0.54643
35.432,0.51515
35.44,0.47996
35.448,0.45259
35.456,0.42913
35.464,0.4086
35.472,0.39101
35.48,0.37732
35.488,0.36559
35.496,0.35484
35.504,0.34409
35.512,0.33627
35.52,0.32942
35.528,0.32454
35.536,0.3216
35.544,0.31965
35.552,0.31867
35.56,0.31672
35.568,0.31574
35.576,0.31476
35.584,0.31476
35.592,0.31378
35.6,0.31281
35.608,0.31183
35.616,0.31085
35.624,0.30987
35.632,0.30792
35.64,0.30499
35.648,0.30205
35.656,0.29912
35.664,0.29619
35.672,0.29228
35.68,0.28935
35.688,0.28739
35.696,0.28446
35.704,0.28055
35.712,0.27566
35.72,0.27175
35.728,0.26686
35.736,0.26197
35.744,0.25806
35.752,0.25318
35.76,0.24731
35.768,0.24145
35.776,0.23754
35.784,0.2346
35.792,0.23167
35.8,0.22776
35.808,0.22678
35.816,0.22776
35.824,0.2346
35.832,0.24536
35.84,0.26295
35.848,0.28446
35.856,0.31085
35.864,0.34115
35.872,0.37439
35.88,0.40469
35.888,0.43304
35.896,0.4653
35.904,0.49853
35.912,0.53079
35.92,0.56012
35.928,0.58749
35.936,0.61095
35.944,0.6305
35.952,0.64418
35.96,0.65298
35.968,0.65787
35.976,0.65787
35.984,0.65396
35.992,0.64712
36,0.63734
36.008,0.62463
36.016,0.60802
36.024,0.58944
36.032,0.56891
36.04,0.54643
36.048,0.52199
36.056,0.49756
36.064,0.47312
36.072,0.44966
36.08,0.42815
36.088,0.40958
36.096,0.39003
36.104,0.37243
36.112,0.35484
36.12,0.34018
36.128,0.32649
36.136,0.31476
36.144,0.30499
36.152,0.29717
36.16,0.2913
36.168,0.28641
36.176,0.28446
36.184,0.28446
36.192,0.28348
36.2,0.28348
36.208,0.2825
36.216,0.28152
36.224,0.28152
36.232,0.28152
36.24,0.28152
36.248,0.2825
36.256,0.28348
36.264,0.28446
36.272,0.28446
36.28,0.28543
36.288,0.28446
36.296,0.28348
36.304,0.28152
36.312,0.27957
36.32,0.27761
36.328,0.27468
36.336,0.27175
36.344,0.26882
36.352,0.26491
36.36,0.261
36.368,0.25611
36.376,0.25318
36.384,0.25024
36.392,0.24633
36.4,0.24242
36.408,0.23851
36.416,0.2346
36.424,0.23069
36.432,0.22972
36.44,0.23167
36.448,0.23754
36.456,0.24731
36.464,0.261
36.472,0.28152
36.48,0.30303
36.488,0.32649
36.496,0.35582
36.504,0.39003
36.512,0.4262
36.52,0.46334
36.528,0.49951
36.536,0.5347
36.544,0.56794
36.552,0.59824
36.56,0.62561
36.568,0.65005
36.576,0.66569
36.584,0.67742
36.592,0.68719
36.6,0.69404
36.608,0.69599
36.616,0.69501
36.624,0.69013
36.632,0.68133
36.64,0.66862
36.648,0.65396
36.656,0.63539
36.664,0.61584
36.672,0.59629
36.68,0.57674
36.688,0.55523
36.696,0.53177
36.704,0.50831
36.712,0.4868
36.72,0.4653
36.728,0.44575
36.736,0.42815
36.744,0.41251
36.752,0.39883
36.76,0.3871
36.768,0.37732
36.776,0.37048
36.784,0.36559
36.792,0.36168
36.8,0.35875
36.808,0.35777
36.816,0.35679
36.824,0.35777
36.832,0.35777
36.84,0.35875
36.848,0.3607
36.856,0.36168
36.864,0.36168
36.872,0.36168
36.88,0.36266
36.888,0.36266
36.896,0.36168
36.904,0.3607
36.912,0.35973
36.92,0.35875
36.928,0.35777
36.936,0.35582
36.944,0.35484
36.952,0.35191
36.96,0.34995
36.968,0.348
36.976,0.34604
36.984,0.34409
36.992,0.34115
37,0.33627
37.008,0.33236
37.016,0.32747
37.024,0.32356
37.032,0.31965
37.04,0.31476
37.048,0.31183
37.056,0.30792
37.064,0.30596
37.072,0.30596
37.08,0.3089
37.088,0.31574
37.096,0.32747
37.104,0.34409
37.112,0.36559
37.12,0.39296
37.128,0.42424
37.136,0.45943
37.144,0.49658
37.152,0.53372
37.16,0.57087
37.168,0.60606
37.176,0.63441
37.184,0.65787
37.192,0.68231
37.2,0.70381
37.208,0.72336
37.216,0.739
37.224,0.74878
37.232,0.75562
37.24,0.75758
37.248,0.75464
37.256,0.74878
37.264,0.73803
37.272,0.72532
37.28,0.71065
37.288,0.69306
37.296,0.67253
37.304,0.65103
37.312,0.62659
37.32,0.60117
37.328,0.57576
37.336,0.55034
37.344,0.5259
37.352,0.50147
37.36,0.47898
37.368,0.45846
37.376,0.44184
37.384,0.42815
37.392,0.41349
37.4,0.40078
37.408,0.38905
37.416,0.3783
37.424,0.3695
37.432,0.36168
37.44,0.35679
37.448,0.35288
37.456,0.34995
37.464,0.348
37.472,0.34702
37.48,0.35093
37.488,0.35582
37.496,0.35777
37.504,0.35777
37.512,0.35777
37.52,0.35679
37.528,0.35679
37.536,0.35484
37.544,0.35386
37.552,0.35191
37.56,0.34897
37.568,0.34604
37.576,0.34311
37.584,0.34115
37.592,0.33822
37.6,0.33529
37.608,0.33138
37.616,0.32747
37.624,0.32356
37.632,0.31965
37.64,0.31378
37.648,0.3089
37.656,0.30401
37.664,0.29912
37.672,0.29619
37.68,0.29326
37.688,0.28935
37.696,0.28543
37.704,0.28348
37.712,0.28446
37.72,0.28837
37.728,0.29717
37.736,0.30987
37.744,0.32942
37.752,0.35386
37.76,0.38221
37.768,0.41349
37.776,0.44282
37.784,0.47019
37.792,0.49951
37.8,0.53079
37.808,0.56109
37.816,0.58944
37.824,0.61486
37.832,0.63734
37.84,0.65591
37.848,0.6696
37.856,0.68035
37.864,0.68622
37.872,0.68817
37.88,0.68719
37.888,0.68231
37.896,0.67546
37.904,0.66569
37.912,0.652
37.92,0.63636
37.928,0.61779
37.936,0.59726
37.944,0.57478
37.952,0.55327
37.96,0.53079
37.968,0.50831
37.976,0.48974
37.984,0.47312
37.992,0.45552
38,0.43891
38.008,0.42229
38.016,0.40665
38.024,0.39296
38.032,0.38123
38.04,0.37146
38.048,0.36266
38.056,0.35582
38.064,0.34995
38.072,0.34702
38.08,0.34409
38.088,0.34213
38.096,0.34115
38.104,0.34018
38.112,0.33822
38.12,0.33724
38.128,0.33724
38.136,0.33724
38.144,0.33724
38.152,0.33724
38.16,0.33724
38.168,0.33627
38.176,0.33627
38.184,0.33627
38.192,0.33529
38.2,0.33431
38.208,0.33236
38.216,0.32942
38.224,0.32649
38.232,0.32258
38.24,0.31965
38.248,0.31672
38.256,0.31281
38.264,0.3089
38.272,0.30596
38.28,0.30303
38.288,0.3001
38.296,0.29619
38.304,0.29228
38.312,0.28739
38.32,0.28348
38.328,0.28055
38.336,0.27859
38.344,0.27859
38.352,0.28348
38.36,0.29228
38.368,0.30499
38.376,0.32063
38.384,0.33822
38.392,0.36168
38.4,0.39003
38.408,0.42131
38.416,0.45455
38.424,0.48974
38.432,0.52297
38.44,0.55523
38.448,0.58456
38.456,0.60997
38.464,0.63245
38.472,0.64907
38.48,0.6608
38.488,0.67058
38.496,0.6784
38.504,0.68328
38.512,0.68328
38.52,0.68035
38.528,0.67351
38.536,0.66373
38.544,0.65005
38.552,0.63343
38.56,0.61486
38.568,0.59726
38.576,0.58065
38.584,0.56109
38.592,0.53959
38.6,0.51906
38.608,0.49756
38.616,0.47703
38.624,0.45748
38.632,0.43891
38.64,0.42229
38.648,0.40762
38.656,0.39394
38.664,0.38221
38.672,0.37341
38.68,0.36657
38.688,0.35973
38.696,0.35386
38.704,0.34897
38.712,0.34409
38.72,0.34115
38.728,0.3392
38.736,0.33822
38.744,0.33627
38.752,0.33529
38.76,0.33431
38.768,0.33333
38.776,0.33333
38.784,0.33236
38.792,0.33138
38.8,0.32942
38.808,0.32649
38.816,0.32356
38.824,0.3216
38.832,0.31867
38.84,0.31574
38.848,0.31183
38.856,0.3089
38.864,0.30596
38.872,0.30303
38.88,0.30108
38.888,0.29717
38.896,0.29423
38.904,0.28935
38.912,0.28446
38.92,0.28055
38.928,0.27566
38.936,0.27175
38.944,0.26784
38.952,0.26393
38.96,0.261
38.968,0.25904
38.976,0.25904
38.984,0.261
38.992,0.26686
39,0.27566
39.008,0.29032
39.016,0.3089
39.024,0.33333
39.032,0.36168
39.04,0.39296
39.048,0.42522
39.056,0.45846
39.064,0.49169
39.072,0.51906
39.08,0.54252
39.088,0.56696
39.096,0.59042
39.104,0.61193
39.112,0.62952
39.12,0.64321
39.128,0.65298
39.136,0.65787
39.144,0.65982
39.152,0.65689
39.16,0.65005
39.168,0.64125
39.176,0.62952
39.184,0.61486
39.192,0.59824
39.2,0.57869
39.208,0.55718
39.216,0.53568
39.224,0.51222
39.232,0.48974
39.24,0.46725
39.248,0.44477
39.256,0.42326
39.264,0.40371
39.272,0.38807
39.28,0.37537
39.288,0.36266
39.296,0.35093
39.304,0.34018
39.312,0.3304
39.32,0.32258
39.328,0.31672
39.336,0.31281
39.344,0.3089
39.352,0.30694
39.36,0.30499
39.368,0.30499
39.376,0.30596
39.384,0.30596
39.392,0.30596
39.4,0.30596
39.408,0.30596
39.416,0.30401
39.424,0.30303
39.432,0.30205
39.44,0.3001
39.448,0.29912
39.456,0.29814
39.464,0.29619
39.472,0.29521
39.48,0.29423
39.488,0.29228
39.496,0.29032
39.504,0.28739
39.512,0.28348
39.52,0.27957
39.528,0.27468
39.536,0.26979
39.544,0.26491
39.552,0.26002
39.56,0.25611
39.568,0.2522
39.576,0.24927
39.584,0.24536
39.592,0.24145
39.6,0.23754
39.608,0.23656
39.616,0.23949
39.624,0.24731
39.632,0.26197
39.64,0.28348
39.648,0.31183
39.656,0.34506
39.664,0.38221
39.672,0.4174
39.68,0.45064
39.688,0.48778
39.696,0.52688
39.704,0.565
39.712,0.60215
39.72,0.63539
39.728,0.66471
39.736,0.6911
39.744,0.71261
39.752,0.73021
39.76,0.74194
39.768,0.74878
39.776,0.74976
39.784,0.74878
39.792,0.74389
39.8,0.73412
39.808,0.72141
39.816,0.70479
39.824,0.68524
39.832,0.66373
39.84,0.64027
39.848,0.61486
39.856,0.58944
39.864,0.56403
39.872,0.54154
39.88,0.52102
39.888,0.49853
39.896,0.47703
39.904,0.45552
39.912,0.43695
39.92,0.41935
39.928,0.40469
39.936,0.39296
39.944,0.38319
39.952,0.37634
39.96,0.37146
39.968,0.36852
39.976,0.36657
39.984,0.36461
39.992,0.36364
40,0.36266
40.008,0.36266
40.016,0.36461
40.024,0.36657
40.032,0.36755
40.04,0.36852
40.048,0.3695
40.056,0.37048
40.064,0.37048
40.072,0.37048
40.08,0.37146
40.088,0.37146
40.096,0.37146
40.104,0.37146
40.112,0.37146
40.12,0.37048
40.128,0.3695
40.136,0.36755
40.144,0.36559
40.152,0.36266
40.16,0.35875
40.168,0.35582
40.176,0.35288
40.184,0.34897
40.192,0.34506
40.2,0.34018
40.208,0.33431
40.216,0.32942
40.224,0.32649
40.232,0.32454
40.24,0.32649
40.248,0.33236
40.256,0.34409
40.264,0.35875
40.272,0.37732
40.28,0.40274
40.288,0.43304
40.296,0.46725
40.304,0.50538
40.312,0.54448
40.32,0.58456
40.328,0.62268
40.336,0.65885
40.344,0.69208
40.352,0.72239
40.36,0.7478
40.368,0.7654
40.376,0.7781
40.384,0.78983
40.392,0.79863
40.4,0.80352
40.408,0.8045
40.416,0.80059
40.424,0.79277
40.432,0.78104
40.44,0.7654
40.448,0.74585
40.456,0.72434
40.464,0.70381
40.472,0.68231
40.48,0.65787
40.488,0.63245
40.496,0.60606
40.504,0.57967
40.512,0.55425
40.52,0.53079
40.528,0.50831
40.536,0.4868
40.544,0.46628
40.552,0.44868
40.56,0.43304
40.568,0.42131
40.576,0.41153
40.584,0.40274
40.592,0.39492
40.6,0.38905
40.608,0.38416
40.616,0.38025
40.624,0.37732
40.632,0.37439
40.64,0.37243
40.648,0.3695
40.656,0.36657
40.664,0.36461
40.672,0.36364
40.68,0.36266
40.688,0.36168
40.696,0.3607
40.704,0.35875
40.712,0.35777
40.72,0.35484
40.728,0.35288
40.736,0.34995
40.744,0.34702
40.752,0.34311
40.76,0.34018
40.768,0.33724
40.776,0.33529
40.784,0.33236
40.792,0.32845
40.8,0.32454
40.808,0.31965
40.816,0.31476
40.824,0.3089
40.832,0.30205
40.84,0.29619
40.848,0.2913
40.856,0.28641
40.864,0.28446
40.872,0.28543
40.88,0.28935
40.888,0.29912
40.896,0.31281
40.904,0.33333
40.912,0.35973
40.92,0.39198
40.928,0.42717
40.936,0.46628
40.944,0.50538
40.952,0.54545
40.96,0.5826
40.968,0.61388
40.976,0.64027
40.984,0.66667
40.992,0.69208
41,0.71359
41.008,0.73216
41.016,0.74585
41.024,0.7566
41.032,0.76149
41.04,0.76246
41.048,0.75855
41.056,0.74976
41.064,0.73803
41.072,0.72336
41.08,0.70577
41.088,0.68524
41.096,0.66276
41.104,0.63832
41.112,0.6129
41.12,0.58749
41.128,0.56109
41.136,0.53568
41.144,0.51124
41.152,0.48778
41.16,0.4653
41.168,0.4477
41.176,0.43206
41.184,0.4174
41.192,0.40274
41.2,0.39101
41.208,0.37928
41.216,0.37048
41.224,0.36168
41.232,0.35484
41.24,0.34995
41.248,0.34702
41.256,0.34506
41.264,0.34311
41.272,0.34311
41.28,0.34213
41.288,0.34115
41.296,0.34018
41.304,0.33822
41.312,0.33724
41.32,0.33627
41.328,0.33529
41.336,0.33333
41.344,0.33236
41.352,0.33138
41.36,0.3304
41.368,0.32942
41.376,0.32845
41.384,0.32649
41.392,0.32356
41.4,0.31965
41.408,0.31476
41.416,0.30987
41.424,0.30499
41.432,0.3001
41.44,0.29423
41.448,0.28935
41.456,0.28446
41.464,0.28055
41.472,0.27761
41.48,0.2737
41.488,0.27077
41.496,0.26882
41.504,0.26882
41.512,0.27273
41.52,0.28152
41.528,0.29521
41.536,0.31574
41.544,0.34115
41.552,0.37243
41.56,0.40762
41.568,0.43988
41.576,0.4653
41.584,0.49169
41.592,0.52102
41.6,0.55132
41.608,0.57967
41.616,0.60704
41.624,0.6305
41.632,0.65103
41.64,0.66667
41.648,0.67937
41.656,0.68622
41.664,0.68915
41.672,0.68817
41.68,0.68328
41.688,0.67644
41.696,0.66667
41.704,0.65396
41.712,0.63832
41.72,0.6217
41.728,0.60215
41.736,0.58162
41.744,0.56012
41.752,0.53861
41.76,0.51711
41.768,0.49756
41.776,0.48094
41.784,0.46237
41.792,0.44379
41.8,0.4262
41.808,0.40958
41.816,0.39394
41.824,0.38123
41.832,0.37048
41.84,0.3607
41.848,0.35386
41.856,0.348
41.864,0.34409
41.872,0.34213
41.88,0.34018
41.888,0.3392
41.896,0.33822
41.904,0.33724
41.912,0.33627
41.92,0.33627
41.928,0.33627
41.936,0.33529
41.944,0.33431
41.952,0.33333
41.96,0.33236
41.968,0.33236
41.976,0.33138
41.984,0.3304
41.992,0.32845
42,0.32649
42.008,0.32454
42.016,0.3216
42.024,0.31867
42.032,0.31574
42.04,0.31378
42.048,0.31183
42.056,0.3089
42.064,0.30596
42.072,0.30401
42.08,0.3001
42.088,0.29619
42.096,0.29228
42.104,0.28739
42.112,0.28348
42.12,0.27957
42.128,0.27761
42.136,0.27761
42.144,0.28055
42.152,0.28739
42.16,0.29717
42.168,0.30987
42.176,0.32747
42.184,0.35093
42.192,0.37732
42.2,0.40762
42.208,0.43988
42.216,0.4741
42.224,0.50733
42.232,0.53959
42.24,0.57087
42.248,0.59922
42.256,0.62463
42.264,0.64321
42.272,0.65689
42.28,0.66862
42.288,0.67742
42.296,0.68328
42.304,0.68524
42.312,0.68426
42.32,0.67937
42.328,0.6696
42.336,0.65787
42.344,0.64223
42.352,0.62463
42.36,0.60802
42.368,0.58944
42.376,0.56989
42.384,0.54839
42.392,0.52688
42.4,0.50538
42.408,0.48387
42.416,0.46334
42.424,0.44282
42.432,0.42424
42.44,0.40762
42.448,0.39101
42.456,0.37732
42.464,0.36559
42.472,0.35777
42.48,0.34995
42.488,0.34311
42.496,0.33724
42.504,0.33333
42.512,0.32942
42.52,0.32649
42.528,0.32454
42.536,0.32356
42.544,0.3216
42.552,0.32063
42.56,0.31965
42.568,0.31965
42.576,0.31867
42.584,0.31867
42.592,0.31769
42.6,0.31672
42.608,0.31476
42.616,0.31476
42.624,0.31378
42.632,0.31281
42.64,0.31183
42.648,0.30987
42.656,0.30792
42.664,0.30694
42.672,0.30596
42.68,0.30303
42.688,0.3001
42.696,0.29619
42.704,0.2913
42.712,0.28739
42.72,0.28348
42.728,0.27859
42.736,0.2737
42.744,0.26882
42.752,0.26295
42.76,0.25904
42.768,0.25709
42.776,0.25318
42.784,0.25024
42.792,0.24731
42.8,0.24438
42.808,0.24242
42.816,0.23949
42.824,0.23754
42.832,0.23656
42.84,0.2346
42.848,0.23167
42.856,0.23069
42.864,0.23069
42.872,0.23069
42.88,0.23069
42.888,0.23069
42.896,0.23069
42.904,0.23069
42.912,0.23069
42.92,0.23069
42.928,0.23069
42.936,0.23069
42.944,0.23069
42.952,0.23069
42.96,0.23069
42.968,0.23265
42.976,0.23265
42.984,0.23265
42.992,0.23363
43,0.23363
43.008,0.23265
43.016,0.23265
43.024,0.23069
43.032,0.22972
43.04,0.22972
43.048,0.22874
43.056,0.22776
43.064,0.22776
43.072,0.22776
43.08,0.22678
43.088,0.22581
43.096,0.22483
43.104,0.22385
43.112,0.22287
43.12,0.2219
43.128,0.22092
43.136,0.21994
43.144,0.21799
43.152,0.21701
43.16,0.21701
43.168,0.21701
43.176,0.21603
43.184,0.21505
43.192,0.21408
43.2,0.2131
43.208,0.2131
43.216,0.2131
43.224,0.2131
43.232,0.2131
43.24,0.21212
43.248,0.21114
43.256,0.21017
43.264,0.21017
43.272,0.21114
43.28,0.21212
43.288,0.21212
43.296,0.2131
43.304,0.2131
43.312,0.21505
43.32,0.21603
43.328,0.21799
43.336,0.21994
43.344,0.22287
43.352,0.22483
43.36,0.22776
43.368,0.23069
43.376,0.23265
43.384,0.23558
43.392,0.23949
43.4,0.24536
43.408,0.25318
43.416,0.26588
43.424,0.28348
43.432,0.30596
43.44,0.33431
43.448,0.36852
43.456,0.40762
43.464,0.44379
43.472,0.47996
43.48,0.52199
43.488,0.565
43.496,0.60802
43.504,0.65005
43.512,0.69013
43.52,0.72727
43.528,0.75953
43.536,0.78788
43.544,0.81232
43.552,0.83187
43.56,0.8436
43.568,0.84946
43.576,0.85435
43.584,0.85533
43.592,0.85239
43.6,0.84653
43.608,0.83675
43.616,0.82307
43.624,0.78397
43.632,0.73314
43.64,0.69892
43.648,0.67253
43.656,0.65103
43.664,0.63245
43.672,0.61584
43.68,0.59922
43.688,0.58162
43.696,0.56598
43.704,0.55034
43.712,0.53568
43.72,0.52199
43.728,0.51026
43.736,0.49951
43.744,0.49169
43.752,0.48387
43.76,0.47898
43.768,0.4741
43.776,0.47019
43.784,0.46628
43.792,0.46334
43.8,0.46139
43.808,0.45943
43.816,0.45846
43.824,0.45748
43.832,0.4565
43.84,0.45552
43.848,0.45357
43.856,0.45161
43.864,0.44966
43.872,0.4477
43.88,0.44575
43.888,0.44379
43.896,0.44184
