Time [s], PLETH
29.616,0.68035
29.624,0.71652
29.632,0.7478
29.64,0.77615
29.648,0.79961
29.656,0.8172
29.664,0.83089
29.672,0.83969
29.68,0.84164
29.688,0.83871
29.696,0.83382
29.704,0.82698
29.712,0.81818
29.72,0.80841
29.728,0.79863
29.736,0.7869
29.744,0.77517
29.752,0.74096
29.76,0.69501
29.768,0.66373
29.776,0.64125
29.784,0.62268
29.792,0.60411
29.8,0.58651
29.808,0.56989
29.816,0.55327
29.824,0.53861
29.832,0.52493
29.84,0.5132
29.848,0.50244
29.856,0.49169
29.864,0.48094
29.872,0.47116
29.88,0.46139
29.888,0.45259
29.896,0.44282
29.904,0.43109
29.912,0.41935
29.92,0.40665
29.928,0.39492
29.936,0.38221
29.944,0.3695
29.952,0.35679
29.96,0.34506
29.968,0.33236
29.976,0.32258
29.984,0.31378
29.992,0.30401
30,0.29423
30.008,0.28446
30.016,0.27468
30.024,0.26491
30.032,0.25611
30.04,0.24731
30.048,0.23949
30.056,0.23167
30.064,0.22483
30.072,0.21799
30.08,0.2131
30.088,0.20919
30.096,0.2043
30.104,0.19941
30.112,0.19453
30.12,0.18866
30.128,0.18377
30.136,0.17986
30.144,0.17595
30.152,0.17204
30.16,0.17204
30.168,0.174
30.176,0.17986
30.184,0.18964
30.192,0.20528
30.2,0.22581
30.208,0.2522
30.216,0.2825
30.224,0.31672
30.232,0.35093
30.24,0.38319
30.248,0.41447
30.256,0.44184
30.264,0.46628
30.272,0.48778
30.28,0.50342
30.288,0.51515
30.296,0.5259
30.304,0.5347
30.312,0.54252
30.32,0.54936
30.328,0.55327
30.336,0.55621
30.344,0.55718
30.352,0.55718
30.36,0.55523
30.368,0.5523
30.376,0.54839
30.384,0.5435
30.392,0.53666
30.4,0.52786
30.408,0.51808
30.416,0.50733
30.424,0.4956
30.432,0.48192
30.44,0.46823
30.448,0.45455
30.456,0.44086
30.464,0.42717
30.472,0.41544
30.48,0.40469
30.488,0.39687
30.496,0.38807
30.504,0.38025
30.512,0.37439
30.52,0.36755
30.528,0.36266
30.536,0.35777
30.544,0.35484
30.552,0.35288
30.56,0.35288
30.568,0.35484
30.576,0.35875
30.584,0.36364
30.592,0.3695
30.6,0.37634
30.608,0.38319
30.616,0.38905
30.624,0.39492
30.632,0.40078
30.64,0.40469
30.648,0.4086
30.656,0.41153
30.664,0.41349
30.672,0.41447
30.68,0.41447
30.688,0.41349
30.696,0.41056
30.704,0.40665
30.712,0.40078
30.72,0.39296
30.728,0.38514
30.736,0.37537
30.744,0.36559
30.752,0.35679
30.76,0.348
30.768,0.34018
30.776,0.33431
30.784,0.32942
30.792,0.32454
30.8,0.31965
30.808,0.31672
30.816,0.31574
30.824,0.31769
30.832,0.32258
30.84,0.33236
30.848,0.34702
30.856,0.36755
30.864,0.39198
30.872,0.42131
30.88,0.4477
30.888,0.47312
30.896,0.50147
30.904,0.52981
30.912,0.55523
30.92,0.57771
30.928,0.59531
30.936,0.60997
30.944,0.62072
30.952,0.62757
30.96,0.63245
30.968,0.63441
30.976,0.63343
30.984,0.63148
30.992,0.62757
31,0.62268
31.008,0.61681
31.016,0.60997
31.024,0.60117
31.032,0.59238
31.04,0.58065
31.048,0.56891
31.056,0.55523
31.064,0.53959
31.072,0.52395
31.08,0.50831
31.088,0.49365
31.096,0.47801
31.104,0.46041
31.112,0.44379
31.12,0.42815
31.128,0.41349
31.136,0.40078
31.144,0.38905
31.152,0.37928
31.16,0.37048
31.168,0.36266
31.176,0.35582
31.184,0.35093
31.192,0.34604
31.2,0.34115
31.208,0.33529
31.216,0.3304
31.224,0.32649
31.232,0.32258
31.24,0.31769
31.248,0.31378
31.256,0.31085
31.264,0.30694
31.272,0.30401
31.28,0.30205
31.288,0.30108
31.296,0.29912
31.304,0.29619
31.312,0.29423
31.32,0.2913
31.328,0.28935
31.336,0.28739
31.344,0.28446
31.352,0.2825
31.36,0.28055
31.368,0.27859
31.376,0.27761
31.384,0.27664
31.392,0.27566
31.4,0.2737
31.408,0.27273
31.416,0.27077
31.424,0.26979
31.432,0.26784
31.44,0.26686
31.448,0.26588
31.456,0.26393
31.464,0.26295
31.472,0.26295
31.48,0.26393
31.488,0.26784
31.496,0.2737
31.504,0.28543
31.512,0.30108
31.52,0.32258
31.528,0.34897
31.536,0.38025
31.544,0.41544
31.552,0.45161
31.56,0.48876
31.568,0.52493
31.576,0.55523
31.584,0.58065
31.592,0.60802
31.6,0.63441
31.608,0.65885
31.616,0.68133
31.624,0.70088
31.632,0.71652
31.64,0.72727
31.648,0.73412
31.656,0.73705
31.664,0.73509
31.672,0.73021
31.68,0.72239
31.688,0.71261
31.696,0.6999
31.704,0.68524
31.712,0.6696
31.72,0.652
31.728,0.63343
31.736,0.61486
31.744,0.59629
31.752,0.57674
31.76,0.55914
31.768,0.54154
31.776,0.52688
31.784,0.51417
31.792,0.50147
31.8,0.50049
31.808,0.50635
31.816,0.50538
31.824,0.50147
31.832,0.49658
31.84,0.48974
31.848,0.48387
31.856,0.47703
31.864,0.47019
31.872,0.46334
31.88,0.45748
31.888,0.45161
31.896,0.44477
31.904,0.43695
31.912,0.42913
31.92,0.42131
31.928,0.41447
31.936,0.40762
31.944,0.40078
31.952,0.39394
31.96,0.3871
31.968,0.38025
31.976,0.37439
31.984,0.3695
31.992,0.36461
32,0.35973
32.008,0.35386
32.016,0.34897
32.024,0.34409
32.032,0.3392
32.04,0.33431
32.048,0.3304
32.056,0.32649
32.064,0.32356
32.072,0.32063
32.08,0.31965
32.088,0.31672
32.096,0.31476
32.104,0.31183
32.112,0.3089
32.12,0.30596
32.128,0.30401
32.136,0.30205
32.144,0.30303
32.152,0.30596
32.16,0.31281
32.168,0.32454
32.176,0.33822
32.184,0.35386
32.192,0.37634
32.2,0.40176
32.208,0.42913
32.216,0.45748
32.224,0.48485
32.232,0.50929
32.24,0.53177
32.248,0.55034
32.256,0.56696
32.264,0.57967
32.272,0.59042
32.28,0.59726
32.288,0.60313
32.296,0.60802
32.304,0.61095
32.312,0.6129
32.32,0.61388
32.328,0.6129
32.336,0.61095
32.344,0.60802
32.352,0.60411
32.36,0.59824
32.368,0.59238
32.376,0.58456
32.384,0.57674
32.392,0.56696
32.4,0.55523
32.408,0.54252
32.416,0.52981
32.424,0.51711
32.432,0.5044
32.44,0.49267
32.448,0.48094
32.456,0.47019
32.464,0.46139
32.472,0.45357
32.48,0.4477
32.488,0.44184
32.496,0.43597
32.504,0.43109
32.512,0.4262
32.52,0.42229
32.528,0.4174
32.536,0.41251
32.544,0.4086
32.552,0.40469
32.56,0.3998
32.568,0.39589
32.576,0.39198
32.584,0.39003
32.592,0.38612
32.6,0.38416
32.608,0.38221
32.616,0.38221
32.624,0.38319
32.632,0.3871
32.64,0.39198
32.648,0.39883
32.656,0.40762
32.664,0.41642
32.672,0.42424
32.68,0.43206
32.688,0.43988
32.696,0.44575
32.704,0.45161
32.712,0.45455
32.72,0.45455
32.728,0.45259
32.736,0.44868
32.744,0.44379
32.752,0.43695
32.76,0.42913
32.768,0.42033
32.776,0.41349
32.784,0.40665
32.792,0.3998
32.8,0.39394
32.808,0.39003
32.816,0.39003
32.824,0.39394
32.832,0.40371
32.84,0.41838
32.848,0.43793
32.856,0.46139
32.864,0.4868
32.872,0.50929
32.88,0.53079
32.888,0.5523
32.896,0.57283
32.904,0.5914
32.912,0.60704
32.92,0.61877
32.928,0.62757
32.936,0.63343
32.944,0.63832
32.952,0.6393
32.96,0.6393
32.968,0.63734
32.976,0.63441
32.984,0.62952
32.992,0.62366
33,0.61584
33.008,0.60802
33.016,0.59824
33.024,0.58749
33.032,0.57576
33.04,0.56207
33.048,0.54839
33.056,0.53275
33.064,0.51711
33.072,0.50244
33.08,0.48974
33.088,0.4741
33.096,0.45943
33.104,0.44477
33.112,0.43109
33.12,0.41935
33.128,0.4086
33.136,0.39883
33.144,0.39101
33.152,0.38319
33.16,0.37732
33.168,0.37146
33.176,0.36755
33.184,0.36364
33.192,0.3607
33.2,0.35679
33.208,0.35288
33.216,0.348
33.224,0.34409
33.232,0.34018
33.24,0.33627
33.248,0.33333
33.256,0.3304
33.264,0.32747
33.272,0.32551
33.28,0.32454
33.288,0.32258
33.296,0.32063
33.304,0.31965
33.312,0.31769
33.32,0.31574
33.328,0.31378
33.336,0.31281
33.344,0.31085
33.352,0.3089
33.36,0.30792
33.368,0.30792
33.376,0.30694
33.384,0.30694
33.392,0.30596
33.4,0.30499
33.408,0.30303
33.416,0.30205
33.424,0.30108
33.432,0.30108
33.44,0.3001
33.448,0.3001
33.456,0.30205
33.464,0.30499
33.472,0.31085
33.48,0.31867
33.488,0.33236
33.496,0.34995
33.504,0.37243
33.512,0.39687
33.52,0.42424
33.528,0.45259
33.536,0.48094
33.544,0.50635
33.552,0.52884
33.56,0.54839
33.568,0.56207
33.576,0.5738
33.584,0.58358
33.592,0.59238
33.6,0.6002
33.608,0.60606
33.616,0.60997
33.624,0.6129
33.632,0.61388
33.64,0.61486
33.648,0.61388
33.656,0.61095
33.664,0.60802
33.672,0.60313
33.68,0.59824
33.688,0.5914
33.696,0.5826
33.704,0.5738
33.712,0.56305
33.72,0.55132
33.728,0.53861
33.736,0.52493
33.744,0.51222
33.752,0.49853
33.76,0.4868
33.768,0.47703
33.776,0.46823
33.784,0.45943
33.792,0.45161
33.8,0.44379
33.808,0.43695
33.816,0.43109
33.824,0.4262
33.832,0.42229
33.84,0.41838
33.848,0.41349
33.856,0.4086
33.864,0.40469
33.872,0.40078
33.88,0.39687
33.888,0.39296
33.896,0.38807
33.904,0.38319
33.912,0.37928
33.92,0.37537
33.928,0.37048
33.936,0.36657
33.944,0.36266
33.952,0.35875
33.96,0.35582
33.968,0.35386
33.976,0.35191
33.984,0.34995
33.992,0.348
34,0.34506
34.008,0.34311
34.016,0.34018
34.024,0.33724
34.032,0.33431
34.04,0.33138
34.048,0.32942
34.056,0.32649
34.064,0.32356
34.072,0.32258
34.08,0.3216
34.088,0.31965
34.096,0.31769
34.104,0.31672
34.112,0.31672
34.12,0.31965
34.128,0.32649
34.136,0.33822
34.144,0.35777
34.152,0.38319
34.16,0.41544
34.168,0.4477
34.176,0.47898
34.184,0.51711
34.192,0.55523
34.2,0.59335
34.208,0.62757
34.216,0.65689
34.224,0.68231
34.232,0.70381
34.24,0.72141
34.248,0.73607
34.256,0.74976
34.264,0.76442
34.272,0.77713
34.28,0.78886
34.288,0.80352
34.296,0.82014
34.304,0.83578
34.312,0.84946
34.32,0.85924
34.328,0.86413
34.336,0.86315
34.344,0.85826
34.352,0.84848
34.36,0.83578
34.368,0.82209
34.376,0.80743
34.384,0.79081
34.392,0.77419
34.4,0.75562
34.408,0.73705
34.416,0.71652
34.424,0.69501
34.432,0.67253
34.44,0.65103
34.448,0.62952
34.456,0.60899
34.464,0.5914
34.472,0.57674
34.48,0.56403
34.488,0.5523
34.496,0.54154
34.504,0.53177
34.512,0.52395
34.52,0.51711
34.528,0.51026
34.536,0.50538
34.544,0.50147
34.552,0.49658
34.56,0.49267
34.568,0.48876
34.576,0.48485
34.584,0.48094
34.592,0.47605
34.6,0.47019
34.608,0.46334
34.616,0.45552
34.624,0.4477
34.632,0.43891
34.64,0.43011
34.648,0.42033
34.656,0.41056
34.664,0.40078
34.672,0.39296
34.68,0.38514
34.688,0.37732
34.696,0.36852
34.704,0.35973
34.712,0.35093
34.72,0.34115
34.728,0.33236
34.736,0.32356
34.744,0.31476
34.752,0.30596
34.76,0.29814
34.768,0.29326
34.776,0.29032
34.784,0.28935
34.792,0.29326
34.8,0.30205
34.808,0.31769
34.816,0.34018
34.824,0.36852
34.832,0.40078
34.84,0.43597
34.848,0.47214
34.856,0.50733
34.864,0.53959
34.872,0.56598
34.88,0.58651
34.888,0.60704
34.896,0.62463
34.904,0.64027
34.912,0.65298
34.92,0.66276
34.928,0.6696
34.936,0.67546
34.944,0.67937
34.952,0.68133
34.96,0.68133
34.968,0.68035
34.976,0.67742
34.984,0.67351
34.992,0.66764
35,0.6608
35.008,0.652
35.016,0.64125
35.024,0.62952
35.032,0.61584
35.04,0.6002
35.048,0.58456
35.056,0.56794
35.064,0.55132
35.072,0.53763
35.08,0.52493
35.088,0.51124
35.096,0.49853
35.104,0.4868
35.112,0.47507
35.12,0.4653
35.128,0.4565
35.136,0.44868
35.144,0.44184
35.152,0.43597
35.16,0.43109
35.168,0.4262
35.176,0.42229
35.184,0.41838
35.192,0.41251
35.2,0.40762
35.208,0.40371
35.216,0.39883
35.224,0.39492
35.232,0.39003
35.24,0.38612
35.248,0.38221
35.256,0.3783
35.264,0.37537
35.272,0.37341
35.28,0.3695
35.288,0.36657
35.296,0.36266
35.304,0.35973
35.312,0.35679
35.32,0.35386
35.328,0.35093
35.336,0.348
35.344,0.34506
35.352,0.34213
35.36,0.3392
35.368,0.33724
35.376,0.33529
35.384,0.33333
35.392,0.3304
35.4,0.32845
35.408,0.32649
35.416,0.32551
35.424,0.32454
35.432,0.32454
35.44,0.32747
35.448,0.33333
35.456,0.34506
35.464,0.35973
35.472,0.3783
35.48,0.40371
35.488,0.43597
35.496,0.47116
35.504,0.50929
35.512,0.54545
35.52,0.57967
35.528,0.61095
35.536,0.63832
35.544,0.66178
35.552,0.68133
35.56,0.69697
35.568,0.70772
35.576,0.71554
35.584,0.72239
35.592,0.72825
35.6,0.73216
35.608,0.73509
35.616,0.73607
35.624,0.73509
35.632,0.73216
35.64,0.72825
35.648,0.72239
35.656,0.71359
35.664,0.70479
35.672,0.69404
35.68,0.68231
35.688,0.66862
35.696,0.65591
35.704,0.64418
35.712,0.63343
35.72,0.62659
35.728,0.6217
35.736,0.61975
35.744,0.62072
35.752,0.62268
35.76,0.62561
35.768,0.62757
35.776,0.62659
35.784,0.62561
35.792,0.62072
35.8,0.61388
35.808,0.60508
35.816,0.59335
35.824,0.58162
35.832,0.56989
35.84,0.55914
35.848,0.55132
35.856,0.54448
35.864,0.54057
35.872,0.53666
35.88,0.53372
35.888,0.53079
35.896,0.50929
35.904,0.47898
35.912,0.46041
35.92,0.44868
35.928,0.43891
35.936,0.43109
35.944,0.42326
35.952,0.41642
35.96,0.40958
35.968,0.40371
35.976,0.39883
35.984,0.39394
35.992,0.38807
36,0.38221
36.008,0.37634
36.016,0.3695
36.024,0.36364
36.032,0.35679
36.04,0.34897
36.048,0.34115
36.056,0.33333
36.064,0.32649
36.072,0.32063
36.08,0.31281
36.088,0.30596
36.096,0.3001
36.104,0.29619
36.112,0.29717
36.12,0.30205
36.128,0.31183
36.136,0.32747
36.144,0.34702
36.152,0.3695
36.16,0.39394
36.168,0.41544
36.176,0.43402
36.184,0.45357
36.192,0.47116
36.2,0.48583
36.208,0.49853
36.216,0.50733
36.224,0.51417
36.232,0.51906
36.24,0.52199
36.248,0.52297
36.256,0.52297
36.264,0.52199
36.272,0.51906
36.28,0.51515
36.288,0.51124
36.296,0.50635
36.304,0.50049
36.312,0.49267
36.32,0.48485
36.328,0.47507
36.336,0.46334
36.344,0.45064
36.352,0.43695
36.36,0.42326
36.368,0.40958
36.376,0.39785
36.384,0.38514
36.392,0.37243
36.4,0.35973
36.408,0.34897
36.416,0.3392
36.424,0.3304
36.432,0.32258
36.44,0.31672
36.448,0.31085
36.456,0.30596
36.464,0.30303
36.472,0.3001
36.48,0.29814
36.488,0.29521
36.496,0.2913
36.504,0.28837
36.512,0.28543
36.52,0.2825
36.528,0.27957
36.536,0.27761
36.544,0.27468
36.552,0.27175
36.56,0.26882
36.568,0.26784
36.576,0.26588
36.584,0.26393
36.592,0.26197
36.6,0.25904
36.608,0.25709
36.616,0.25513
36.624,0.25318
36.632,0.2522
36.64,0.25024
36.648,0.24927
36.656,0.24731
36.664,0.24731
36.672,0.24731
36.68,0.24536
36.688,0.24438
36.696,0.24242
36.704,0.23949
36.712,0.23754
36.72,0.23656
36.728,0.2346
36.736,0.2346
36.744,0.23558
36.752,0.23851
36.76,0.24536
36.768,0.25415
36.776,0.26686
36.784,0.28543
36.792,0.3089
36.8,0.33724
36.808,0.36755
36.816,0.39785
36.824,0.42815
36.832,0.4565
36.84,0.48094
36.848,0.50147
36.856,0.51906
36.864,0.53177
36.872,0.54154
36.88,0.55034
36.888,0.55816
36.896,0.56403
36.904,0.56891
36.912,0.57185
36.92,0.5738
36.928,0.57478
36.936,0.5738
36.944,0.57185
36.952,0.56891
36.96,0.56403
36.968,0.55816
36.976,0.55132
36.984,0.5435
36.992,0.53372
37,0.52297
37.008,0.51026
37.016,0.49658
37.024,0.48192
37.032,0.46725
37.04,0.45259
37.048,0.43988
37.056,0.42717
37.064,0.41642
37.072,0.4086
37.08,0.40078
37.088,0.39296
37.096,0.38612
37.104,0.38025
37.112,0.37439
37.12,0.36852
37.128,0.36364
37.136,0.35875
37.144,0.35386
37.152,0.34995
37.16,0.34604
37.168,0.34311
37.176,0.3392
37.184,0.33529
37.192,0.3304
37.2,0.32649
37.208,0.32258
37.216,0.31867
37.224,0.31476
37.232,0.31183
37.24,0.30792
37.248,0.30499
37.256,0.30108
37.264,0.29912
37.272,0.29717
37.28,0.29521
37.288,0.29228
37.296,0.28935
37.304,0.28739
37.312,0.28446
37.32,0.2825
37.328,0.28055
37.336,0.27761
37.344,0.27566
37.352,0.2737
37.36,0.27273
37.368,0.27175
37.376,0.26979
37.384,0.26784
37.392,0.26686
37.4,0.26686
37.408,0.27077
37.416,0.27957
37.424,0.29326
37.432,0.31183
37.44,0.33529
37.448,0.36266
37.456,0.39198
37.464,0.41838
37.472,0.44282
37.48,0.46921
37.488,0.49365
37.496,0.51711
37.504,0.53666
37.512,0.55327
37.52,0.56794
37.528,0.57967
37.536,0.58847
37.544,0.59629
37.552,0.60117
37.56,0.60508
37.568,0.60606
37.576,0.60704
37.584,0.60802
37.592,0.60802
37.6,0.60606
37.608,0.60313
37.616,0.59922
37.624,0.59335
37.632,0.58651
37.64,0.57771
37.648,0.56794
37.656,0.55621
37.664,0.54545
37.672,0.53372
37.68,0.52199
37.688,0.50831
37.696,0.4956
37.704,0.48387
37.712,0.47214
37.72,0.46139
37.728,0.45161
37.736,0.44379
37.744,0.43597
37.752,0.43011
37.76,0.42424
37.768,0.42033
37.776,0.41544
37.784,0.41153
37.792,0.40665
37.8,0.40176
37.808,0.39687
37.816,0.39296
37.824,0.38807
37.832,0.38416
37.84,0.38025
37.848,0.37634
37.856,0.37243
37.864,0.3695
37.872,0.36755
37.88,0.36461
37.888,0.36168
37.896,0.35777
37.904,0.35484
37.912,0.35191
37.92,0.34897
37.928,0.34604
37.936,0.34213
37.944,0.35093
37.952,0.36559
37.96,0.37243
37.968,0.37439
37.976,0.37439
37.984,0.37341
37.992,0.37048
38,0.36755
38.008,0.36364
38.016,0.35973
38.024,0.35582
38.032,0.35288
38.04,0.35093
38.048,0.35093
38.056,0.35484
38.064,0.36168
38.072,0.37341
38.08,0.39101
38.088,0.41642
38.096,0.4477
38.104,0.48387
38.112,0.52199
38.12,0.56109
38.128,0.59824
38.136,0.63148
38.144,0.66178
38.152,0.68719
38.16,0.70577
38.168,0.71945
38.176,0.73216
38.184,0.74291
38.192,0.75171
38.2,0.75855
38.208,0.76344
38.216,0.76637
38.224,0.76833
38.232,0.76833
38.24,0.76637
38.248,0.76344
38.256,0.75953
38.264,0.75367
38.272,0.74682
38.28,0.73705
38.288,0.7263
38.296,0.71359
38.304,0.69892
38.312,0.68231
38.32,0.66569
38.328,0.64712
38.336,0.62952
38.344,0.61193
38.352,0.59433
38.36,0.58065
38.368,0.56891
38.376,0.55718
38.384,0.54545
38.392,0.53568
38.4,0.5259
38.408,0.51711
38.416,0.50831
38.424,0.50049
38.432,0.49365
38.44,0.48583
38.448,0.47801
38.456,0.47116
38.464,0.4653
38.472,0.46041
38.48,0.45455
38.488,0.4477
38.496,0.44184
38.504,0.43597
38.512,0.43011
38.52,0.42522
38.528,0.42033
38.536,0.41544
38.544,0.41056
38.552,0.40665
38.56,0.40274
38.568,0.39883
38.576,0.39394
38.584,0.38905
38.592,0.38416
38.6,0.37928
38.608,0.37634
38.616,0.37243
38.624,0.36852
38.632,0.36559
38.64,0.36168
38.648,0.35777
38.656,0.35484
38.664,0.35191
38.672,0.34995
38.68,0.348
38.688,0.34506
38.696,0.34409
38.704,0.34506
38.712,0.34897
38.72,0.35875
38.728,0.37439
38.736,0.39687
38.744,0.42522
38.752,0.45846
38.76,0.48974
38.768,0.51906
38.776,0.55327
38.784,0.58651
38.792,0.61681
38.8,0.64321
38.808,0.66667
38.816,0.68622
38.824,0.70186
38.832,0.71359
38.84,0.72336
38.848,0.73118
38.856,0.73509
38.864,0.73705
38.872,0.73803
38.88,0.73803
38.888,0.73705
38.896,0.73509
38.904,0.73216
38.912,0.72727
38.92,0.72043
38.928,0.71163
38.936,0.70088
38.944,0.68915
38.952,0.67449
38.96,0.6608
38.968,0.64614
38.976,0.6305
38.984,0.6129
38.992,0.59531
39,0.57869
39.008,0.56403
39.016,0.54936
39.024,0.53666
39.032,0.52493
39.04,0.51515
39.048,0.50733
39.056,0.50049
39.064,0.49462
39.072,0.48876
39.08,0.48289
39.088,0.47703
39.096,0.47019
39.104,0.46432
39.112,0.45846
39.12,0.45259
39.128,0.44575
39.136,0.43891
39.144,0.43304
39.152,0.42717
39.16,0.42229
39.168,0.4174
39.176,0.41349
39.184,0.4086
39.192,0.40469
39.2,0.3998
39.208,0.39589
39.216,0.39198
39.224,0.38807
39.232,0.38416
39.24,0.38025
39.248,0.37537
39.256,0.37243
39.264,0.3695
39.272,0.36559
39.28,0.36168
39.288,0.35679
39.296,0.35288
39.304,0.348
39.312,0.34506
39.32,0.34213
39.328,0.34115
39.336,0.34213
39.344,0.34604
39.352,0.35386
39.36,0.36364
39.368,0.37634
39.376,0.39589
39.384,0.42131
39.392,0.45357
39.4,0.49071
39.408,0.53275
39.416,0.57771
39.424,0.62268
39.432,0.66471
39.44,0.70283
39.448,0.73509
39.456,0.75855
39.464,0.77419
39.472,0.78886
39.48,0.79961
39.488,0.80841
39.496,0.81427
39.504,0.81818
39.512,0.82014
39.52,0.82014
39.528,0.81818
39.536,0.81427
39.544,0.80841
39.552,0.80059
39.56,0.79179
39.568,0.78201
39.576,0.77126
39.584,0.75758
39.592,0.74389
39.6,0.72825
39.608,0.71163
39.616,0.69501
39.624,0.67742
39.632,0.65982
39.64,0.64223
39.648,0.62463
39.656,0.60802
39.664,0.59335
39.672,0.57771
39.68,0.56207
39.688,0.54741
39.696,0.53275
39.704,0.51906
39.712,0.50538
39.72,0.49267
39.728,0.47898
39.736,0.4653
39.744,0.45259
39.752,0.43988
39.76,0.42913
39.768,0.41935
39.776,0.4086
39.784,0.39687
39.792,0.38514
39.8,0.37341
39.808,0.36266
39.816,0.35191
39.824,0.34018
39.832,0.32942
39.84,0.31867
39.848,0.30792
39.856,0.29912
39.864,0.29326
39.872,0.28641
39.88,0.27859
39.888,0.27175
39.896,0.26393
39.904,0.25709
39.912,0.25024
39.92,0.24438
39.928,0.23949
39.936,0.2346
39.944,0.22972
39.952,0.22581
39.96,0.22385
39.968,0.22287
39.976,0.21994
39.984,0.21701
39.992,0.22385
40,0.23558
40.008,0.24242
40.016,0.24927
40.024,0.25709
40.032,0.26784
40.04,0.28446
40.048,0.30596
40.056,0.32845
40.064,0.35093
40.072,0.3783
40.08,0.40665
40.088,0.435
40.096,0.46139
40.104,0.48485
40.112,0.5044
40.12,0.52199
40.128,0.53568
40.136,0.54839
40.144,0.55718
40.152,0.565
40.16,0.57087
40.168,0.57478
40.176,0.57771
40.184,0.57967
40.192,0.58065
40.2,0.58065
40.208,0.57967
40.216,0.57771
40.224,0.5738
40.232,0.56891
40.24,0.56207
40.248,0.55425
40.256,0.54545
40.264,0.53666
40.272,0.5259
40.28,0.51417
40.288,0.50244
40.296,0.48974
40.304,0.47801
40.312,0.46628
40.32,0.45552
40.328,0.44575
40.336,0.43793
40.344,0.43109
40.352,0.42522
40.36,0.42033
40.368,0.41642
40.376,0.41251
40.384,0.4086
40.392,0.40469
40.4,0.3998
40.408,0.39589
40.416,0.39198
40.424,0.38807
40.432,0.38416
40.44,0.38123
40.448,0.37732
40.456,0.37439
40.464,0.37243
40.472,0.3695
40.48,0.36559
40.488,0.36266
40.496,0.35973
40.504,0.35679
40.512,0.35288
40.52,0.34995
40.528,0.34702
40.536,0.34409
40.544,0.34115
40.552,0.33822
40.56,0.33724
40.568,0.33627
40.576,0.33529
40.584,0.33236
40.592,0.3304
40.6,0.32747
40.608,0.32454
40.616,0.32258
40.624,0.31965
40.632,0.31769
40.64,0.31574
40.648,0.31378
40.656,0.31378
40.664,0.31574
40.672,0.31867
40.68,0.32551
40.688,0.33724
40.696,0.35386
40.704,0.37439
40.712,0.3998
40.72,0.42717
40.728,0.4565
40.736,0.48485
40.744,0.51026
40.752,0.53177
40.76,0.54839
40.768,0.56403
40.776,0.57771
40.784,0.58944
40.792,0.59824
40.8,0.60606
40.808,0.6129
40.816,0.61779
40.824,0.6217
40.832,0.62463
40.84,0.62659
40.848,0.62659
40.856,0.62561
40.864,0.62366
40.872,0.61975
40.88,0.61486
40.888,0.60899
40.896,0.60117
40.904,0.59335
40.912,0.58358
40.92,0.57283
40.928,0.56109
40.936,0.54839
40.944,0.53568
40.952,0.52395
40.96,0.5132
40.968,0.50147
40.976,0.49071
40.984,0.47996
40.992,0.47116
41,0.46334
41.008,0.4565
41.016,0.44966
41.024,0.44477
41.032,0.43891
41.04,0.43402
41.048,0.43011
41.056,0.4262
41.064,0.42229
41.072,0.41838
41.08,0.41447
41.088,0.41056
41.096,0.40567
41.104,0.40176
41.112,0.39785
41.12,0.39394
41.128,0.39003
41.136,0.38612
41.144,0.38319
41.152,0.38025
41.16,0.37928
41.168,0.37732
41.176,0.37537
41.184,0.37243
41.192,0.3695
41.2,0.36657
41.208,0.36364
41.216,0.36168
41.224,0.35973
41.232,0.35679
41.24,0.35484
41.248,0.35191
41.256,0.35093
41.264,0.34897
41.272,0.34702
41.28,0.34506
41.288,0.34311
41.296,0.34115
41.304,0.34018
41.312,0.34018
41.32,0.34409
41.328,0.35093
41.336,0.36266
41.344,0.37928
41.352,0.39687
41.36,0.4174
41.368,0.44184
41.376,0.46921
41.384,0.4956
41.392,0.52199
41.4,0.54545
41.408,0.56696
41.416,0.58553
41.424,0.60117
41.432,0.61388
41.44,0.62463
41.448,0.63245
41.456,0.63832
41.464,0.64223
41.472,0.64614
41.48,0.65005
41.488,0.652
41.496,0.65396
41.504,0.65396
41.512,0.65396
41.52,0.652
41.528,0.64907
41.536,0.64516
41.544,0.6393
41.552,0.63245
41.56,0.62463
41.568,0.61584
41.576,0.60606
41.584,0.59433
41.592,0.5826
41.6,0.56989
41.608,0.55718
41.616,0.54545
41.624,0.5347
41.632,0.52493
41.64,0.51613
41.648,0.50831
41.656,0.50244
41.664,0.49756
41.672,0.49365
41.68,0.48876
41.688,0.48485
41.696,0.48094
41.704,0.47605
41.712,0.47116
41.72,0.46628
41.728,0.46139
41.736,0.45748
41.744,0.45259
41.752,0.44966
41.76,0.44673
41.768,0.44282
41.776,0.43988
41.784,0.43597
41.792,0.43304
41.8,0.43011
41.808,0.4262
41.816,0.42229
41.824,0.41838
41.832,0.41447
41.84,0.41153
41.848,0.4086
41.856,0.40567
41.864,0.40469
41.872,0.40274
41.88,0.40078
41.888,0.39785
41.896,0.39492
41.904,0.39198
41.912,0.38905
41.92,0.38612
41.928,0.38319
41.936,0.38025
41.944,0.37732
41.952,0.37634
41.96,0.37537
41.968,0.37634
41.976,0.37928
41.984,0.38612
41.992,0.39785
42,0.41349
42.008,0.43402
42.016,0.45846
42.024,0.48485
42.032,0.51222
42.04,0.55718
42.048,0.6129
42.056,0.65005
42.064,0.6784
42.072,0.70479
